clip_id,speech_sec,voiced_ratio,n_seg
4T9UUWWRE94.000,13.702,0.9134666666666666,5
4T9UUWWRE94.003,11.104,0.7402666666666666,8
4TpJ1FT2w6Y.001,14.674,0.9782666666666666,2
4TpJ1FT2w6Y.003,14.802,0.9868,2
4TpJ1FT2w6Y.004,13.766,0.9177333333333332,5
4TpJ1FT2w6Y.005,14.162,0.9441333333333334,2
4V7doeEKsus.001,14.574,0.9716,3
4V7doeEKsus.002,13.098,0.8732000000000001,4
4VwcU0ROy5k.001,14.344,0.9562666666666666,5
4VwcU0ROy5k.002,14.77,0.9846666666666668,2
4VwcU0ROy5k.004,13.544,0.9029333333333334,5
4XdZDodpzac.000,11.942,0.7961333333333334,5
4XdZDodpzac.003,11.32,0.7546666666666667,9
4ZlcaXadwlo.000,12.616,0.8410666666666666,6
4ZlcaXadwlo.001,12.682,0.8454666666666667,4
4ZlcaXadwlo.003,13.634,0.9089333333333334,6
4ZlcaXadwlo.005,6.39,0.426,3
4a6-tNo-NDM.000,12.5,0.8333333333333334,3
4bDOetaLvZs.001,4.528,0.3018666666666666,4
4bDOetaLvZs.004,13.132,0.8754666666666666,5
4bDOetaLvZs.005,14.802,0.9868,2
4fN-DKUzgWQ.001,9.028,0.6018666666666667,7
4fN-DKUzgWQ.005,10.05,0.67,8
4kIHxR6s1L4.001,14.28,0.952,5
4kIHxR6s1L4.004,13.732,0.9154666666666668,6
4kIHxR6s1L4.005,13.542,0.9028,5
4lH5nLSwmoM.001,13.614,0.9076,3
4lH5nLSwmoM.003,13.94,0.9293333333333332,3
4lIbWq27O84.000,14.32,0.9546666666666668,3
4lIbWq27O84.001,13.504,0.9002666666666667,7
4lIbWq27O84.002,12.47,0.8313333333333334,9
4lj66h4CXI8.002,14.998,0.9998666666666666,1
4lj66h4CXI8.003,13.802,0.9201333333333334,4
4lj66h4CXI8.005,13.774,0.9182666666666666,3
4lyKh2_xCDQ.003,12.236,0.8157333333333334,5
4lyKh2_xCDQ.004,12.752,0.8501333333333334,4
4nJLbAKgwfw.005,13.962,0.9308,4
4nir0YtjHVs.001,13.986,0.9324,6
4nir0YtjHVs.002,14.41,0.9606666666666668,4
4sCa35TOxgs.001,14.418,0.9612,2
4vJ69g7gAH4.001,14.802,0.9868,2
4vdJGgZpj4k.004,12.682,0.8454666666666667,4
4vdJGgZpj4k.005,13.354,0.8902666666666667,4
4xdT0Uedsro.000,12.23,0.8153333333333334,5
4xdT0Uedsro.002,11.838,0.7891999999999999,7
4yogPbHFQ9o.002,10.894,0.7262666666666667,5
4yogPbHFQ9o.003,9.004,0.6002666666666666,5
4yogPbHFQ9o.004,9.164,0.6109333333333333,5
4yogPbHFQ9o.005,11.78,0.7853333333333333,6
4zkY1SG-7xc.003,14.48,0.9653333333333334,3
5-mwIFjOWZ4.000,12.378,0.8252,8
50gokPvvMs8.000,13.732,0.9154666666666668,6
50gokPvvMs8.002,12.614,0.8409333333333334,5
51KRxB3g7A8.000,12.034,0.8022666666666667,6
51hGkzvYP00.001,13.414,0.8942666666666667,5
51z2rCqPqPE.003,14.71,0.9806666666666668,1
51z2rCqPqPE.005,14.61,0.974,2
521sm7CTyfg.001,14.348,0.9565333333333332,4
521sm7CTyfg.003,11.778,0.7852,6
521sm7CTyfg.004,13.95,0.93,7
521sm7CTyfg.005,9.456,0.6304,4
53QFyec0uN0.002,14.806,0.9870666666666666,1
53QFyec0uN0.003,13.322,0.8881333333333333,4
53gtUkC7IZM.001,11.942,0.7961333333333334,5
53srfuqv9LM.001,12.628,0.8418666666666667,3
53srfuqv9LM.002,13.27,0.8846666666666666,3
54JawR1x0II.001,9.214,0.6142666666666667,7
54JawR1x0II.002,12.162,0.8108000000000001,6
54K75EhiTEk.000,13.386,0.8924,4
54K75EhiTEk.002,13.254,0.8835999999999999,5
54K75EhiTEk.003,13.678,0.9118666666666668,3
54K75EhiTEk.005,13.876,0.9250666666666666,3
54TGLGvIm_8.001,14.898,0.9932,2
54TGLGvIm_8.002,13.682,0.9121333333333334,4
54TGLGvIm_8.003,14.67,0.978,3
54TGLGvIm_8.004,14.646,0.9764,1
57RdMTGegww.000,9.68,0.6453333333333333,4
57o4odfqTs8.001,14.606,0.9737333333333332,3
57o4odfqTs8.003,13.998,0.9332,3
59Smv7wl--w.001,14.898,0.9932,2
59Smv7wl--w.002,14.09,0.9393333333333334,4
59Smv7wl--w.003,14.734,0.9822666666666666,3
59Smv7wl--w.005,14.77,0.9846666666666668,2
5BPGRteF64Y.001,14.282,0.9521333333333334,4
5BPGRteF64Y.002,13.864,0.9242666666666668,5
5BPGRteF64Y.005,12.684,0.8455999999999999,5
5Bgd2zgiT0Q.004,14.738,0.9825333333333331,2
5CRqN54uejE.000,13.51,0.9006666666666666,5
5CRqN54uejE.002,6.32,0.4213333333333333,4
5CRqN54uejE.005,13.9,0.9266666666666666,4
5Eez38v8TuU.000,12.746,0.8497333333333333,4
5Eez38v8TuU.003,13.058,0.8705333333333333,6
5Eez38v8TuU.005,12.068,0.8045333333333333,6
5IqtX-uq28E.001,15.0,1.0,1
5IqtX-uq28E.002,14.574,0.9716,3
5KHOpRCxnwQ.005,10.778,0.7185333333333334,8
5Ku4_r_Yxsk.000,13.41,0.894,6
5Ku4_r_Yxsk.001,13.934,0.9289333333333332,3
5Mc-mjLvvGU.000,10.572,0.7048,5
5Mc-mjLvvGU.003,12.674,0.8449333333333333,6
5PsD_NFMWpQ.000,14.704,0.9802666666666668,3
5T2PhH-OMds.000,10.21,0.6806666666666668,6
5T2PhH-OMds.001,11.308,0.7538666666666667,5
5T2PhH-OMds.003,12.076,0.8050666666666667,5
5TYuLy7JLj4.000,13.0,0.8666666666666667,5
5U0xeSXEZOU.000,13.702,0.9134666666666666,5
5U0xeSXEZOU.001,12.038,0.8025333333333333,5
5U0xeSXEZOU.004,13.262,0.8841333333333333,3
5U0xeSXEZOU.005,11.042,0.7361333333333333,6
5VG1EgzvprE.000,12.934,0.8622666666666666,5
5VG1EgzvprE.005,13.93,0.9286666666666666,4
5Wfa94_5Psg.002,11.474,0.7649333333333334,4
5Wfa94_5Psg.003,10.66,0.7106666666666667,6
5Wfa94_5Psg.004,10.878,0.7252,7
5Wmlo8Z5yVA.003,13.352,0.8901333333333333,5
5bi_PM3XMEQ.005,7.764,0.5176000000000001,3
5f6s8cwA7WQ.001,15.0,1.0,1
5f6s8cwA7WQ.002,15.0,1.0,1
5f6s8cwA7WQ.004,14.546,0.9697333333333332,2
5f6s8cwA7WQ.005,15.0,1.0,1
5gJsrcXQvrk.002,10.538,0.7025333333333333,4
5ghk5950BhU.002,14.322,0.9548,2
5ghk5950BhU.004,12.782,0.8521333333333333,5
5ghk5950BhU.005,13.962,0.9308,6
5h5Pajjc_xM.001,14.674,0.9782666666666666,2
5hFRSHAis2E.003,13.802,0.9201333333333334,4
5hFRSHAis2E.005,13.158,0.8772,5
5kY-Iv6UkeU.003,14.03,0.9353333333333332,5
5kaqMZ7SB9w.002,14.412,0.9608,4
5kwoq4EZixQ.001,11.174,0.7449333333333333,5
5kwoq4EZixQ.003,11.61,0.7739999999999999,8
5kwoq4EZixQ.004,7.916,0.5277333333333334,5
5kwoq4EZixQ.005,11.806,0.7870666666666666,7
5uFZ-2kYGO0.000,10.046,0.6697333333333333,7
5wpoKhbt28c.001,13.214,0.8809333333333333,7
5wpoKhbt28c.004,12.506,0.8337333333333333,8
5xA8-Y5qgT0.000,14.768,0.9845333333333334,3
5xA8-Y5qgT0.001,13.698,0.9132,6
5xA8-Y5qgT0.003,12.772,0.8514666666666667,6
5xA8-Y5qgT0.004,13.676,0.9117333333333334,4
5z4G0biL9B4.000,15.0,1.0,1
5z4G0biL9B4.003,14.834,0.9889333333333332,2
6-O-HJf6OZI.001,13.456,0.8970666666666667,4
6-O-HJf6OZI.002,12.57,0.838,8
6-O-HJf6OZI.004,12.624,0.8416,4
6-O-HJf6OZI.005,14.004,0.9336,3
6-_1-vBNl_0.002,12.866,0.8577333333333333,6
6-_1-vBNl_0.003,14.742,0.9828,1
6-_1-vBNl_0.004,13.802,0.9201333333333334,4
62ngcaBjRCY.005,13.444,0.8962666666666668,7
65xWDhgq1OE.004,14.314,0.9542666666666668,4
69BopbFc34U.000,8.71,0.5806666666666668,5
69BopbFc34U.001,10.98,0.732,7
69BopbFc34U.004,12.134,0.8089333333333334,5
69EsTnCVCp0.003,13.584,0.9056,3
6CRet5sD6xI.003,13.744,0.9162666666666668,3
6EMgu2djYrU.001,13.062,0.8707999999999999,5
6EMgu2djYrU.002,13.064,0.8709333333333333,5
6EMgu2djYrU.004,12.666,0.8444,2
6EMgu2djYrU.005,13.452,0.8968,5
6IOtQTOyQRU.000,10.484,0.6989333333333333,3
6IOtQTOyQRU.001,14.482,0.9654666666666666,2
6JfSPPVUgIg.003,9.348,0.6232000000000001,7
6JfSPPVUgIg.005,11.496,0.7664000000000001,6
6KKNrufnL80.000,14.734,0.9822666666666666,3
6LKbPUX03sY.000,13.426,0.8950666666666667,2
6LKbPUX03sY.003,13.898,0.9265333333333332,4
6LKbPUX03sY.005,10.138,0.6758666666666666,8
6N02tjYPLh8.000,13.386,0.8924,4
6N02tjYPLh8.001,13.514,0.9009333333333333,4
6N02tjYPLh8.005,12.478,0.8318666666666666,7
6NHEp_CF2jE.000,14.738,0.9825333333333331,2
6NjuNY4LfQc.004,12.524,0.8349333333333333,5
6RwVJK3husE.005,14.42,0.9613333333333334,2
6SiutTvCDUw.000,14.772,0.9848,2
6SiutTvCDUw.001,14.998,0.9998666666666666,1
6TkMavTyimI.000,13.68,0.912,4
6TkMavTyimI.001,14.382,0.9588,3
6TkMavTyimI.002,14.03,0.9353333333333332,3
6TkMavTyimI.003,14.216,0.9477333333333332,5
6TkMavTyimI.004,13.478,0.8985333333333333,5
6TkMavTyimI.005,13.056,0.8704,7
6V92xyqy0q4.000,14.966,0.9977333333333332,1
6V92xyqy0q4.001,15.0,1.0,1
6WSr4IW6cNI.000,13.802,0.9201333333333334,4
6WSr4IW6cNI.003,14.478,0.9652,3
6e5BsNaQmTo.003,10.182,0.6788000000000001,5
6ePyEPQp77Q.001,12.388,0.8258666666666666,6
6ePyEPQp77Q.002,13.186,0.8790666666666667,6
6ePyEPQp77Q.004,12.552,0.8368,6
6ePyEPQp77Q.005,13.634,0.9089333333333334,6
6h6kk-tPzmE.000,14.16,0.944,3
6k8RQViPUTc.000,13.83,0.922,5
6nbxAP_ZKQQ.000,15.0,1.0,1
6nbxAP_ZKQQ.005,14.9,0.9933333333333334,2
6nv6D2moFQw.002,14.514,0.9676,2
6nv6D2moFQw.003,14.572,0.9714666666666666,4
6nv6D2moFQw.005,14.646,0.9764,1
6oL9yyc9iJc.001,14.574,0.9716,3
6oL9yyc9iJc.003,14.448,0.9632,3
6tBnFWDqvJE.003,13.994,0.9329333333333332,4
6tyhnIgNVs8.005,14.834,0.9889333333333332,2
6uqXoPJSoPg.000,14.378,0.9585333333333332,4
6uqXoPJSoPg.003,14.802,0.9868,2
6uqXoPJSoPg.004,14.292,0.9528,2
6uqXoPJSoPg.005,14.78,0.9853333333333332,1
6wHQsN5g2RM.000,11.26,0.7506666666666667,8
6wHQsN5g2RM.002,12.744,0.8496,6
6wHQsN5g2RM.003,11.838,0.7891999999999999,7
6wHQsN5g2RM.004,12.966,0.8644,5
6wIEiqmuHOM.000,11.45,0.7633333333333333,8
6waL_gUxtAM.000,14.638,0.9758666666666668,3
6waL_gUxtAM.004,14.086,0.9390666666666668,5
6xlHkQDHxbs.000,13.066,0.8710666666666668,4
6zm71IHOCZA.000,9.942,0.6628000000000001,9
6zm71IHOCZA.001,10.822,0.7214666666666666,5
6zm71IHOCZA.002,11.812,0.7874666666666666,7
70FJFG-MISQ.004,11.416,0.7610666666666667,2
75XbCb7G8kw.001,12.64,0.8426666666666667,7
75XbCb7G8kw.002,13.412,0.8941333333333333,6
78zauTEQ-k8.000,14.638,0.9758666666666668,3
78zauTEQ-k8.001,13.986,0.9324,6
78zauTEQ-k8.004,13.748,0.9165333333333332,3
79xbT95IyKI.001,14.87,0.9913333333333332,1
7BgScfRre5M.001,13.892,0.9261333333333333,6
7BgScfRre5M.003,12.714,0.8476,6
7BgScfRre5M.004,14.0,0.9333333333333332,3
7FXs86Z98E0.002,14.67,0.978,3
7GRC7XjGzX8.001,13.9,0.9266666666666666,5
7GRC7XjGzX8.003,14.252,0.9501333333333334,4
7I-B2bBL0K0.004,14.998,0.9998666666666666,1
7IegDaeNlik.000,14.542,0.9694666666666668,3
7IegDaeNlik.002,11.548,0.7698666666666667,9
7IegDaeNlik.003,8.88,0.5920000000000001,4
7IegDaeNlik.005,8.446,0.5630666666666666,7
7Kn5VT9bB4I.001,12.558,0.8371999999999999,5
7LHmNEH65Pk.000,14.642,0.9761333333333332,2
7LHmNEH65Pk.002,13.68,0.912,3
7LHmNEH65Pk.004,12.294,0.8196,5
7LHmNEH65Pk.005,13.04,0.8693333333333333,4
7MwZm3mhSA8.004,5.998,0.3998666666666667,3
7P2F5Mk_Q1s.000,6.886,0.4590666666666667,5
7P2F5Mk_Q1s.002,12.946,0.8630666666666666,4
7PYAn9njCHI.001,13.026,0.8684,6
7PYAn9njCHI.004,14.772,0.9848,2
7QeVs-mXmcI.003,14.318,0.9545333333333332,3
7RQbn7LM10I.000,14.386,0.9590666666666666,2
7TvOygqwNuE.000,14.934,0.9956,1
7UQt8QB3cQY.001,14.606,0.9737333333333332,3
7UQt8QB3cQY.002,12.902,0.8601333333333333,5
7UQt8QB3cQY.003,13.674,0.9116,4
7UQt8QB3cQY.004,13.354,0.8902666666666667,4
7Wr-fwmpRfw.001,14.346,0.9564,4
7Wr-fwmpRfw.003,13.48,0.8986666666666667,5
7Y3S4nfQHeo.001,13.67,0.9113333333333332,5
7Y3S4nfQHeo.002,12.978,0.8652,4
7Y3S4nfQHeo.005,13.066,0.8710666666666668,4
7Y4cUPFEt-4.000,14.382,0.9588,3
7Y4cUPFEt-4.002,13.486,0.8990666666666667,3
7Y4cUPFEt-4.005,14.378,0.9585333333333332,4
7ZnijRlK5-E.002,14.442,0.9628,4
7ZnijRlK5-E.003,14.634,0.9756,4
7b9DirXrkHo.002,13.898,0.9265333333333332,4
7b9DirXrkHo.003,13.698,0.9132,6
7gyJdWaLpmE.003,13.35,0.89,5
7gyJdWaLpmE.004,14.258,0.9505333333333332,2
7kO7jYYUVWg.004,14.966,0.9977333333333332,1
7nJPNkWZDOY.003,13.56,0.904,2
7nhJXn9PI0I.001,10.882,0.7254666666666666,6
7nhJXn9PI0I.004,14.002,0.9334666666666668,2
7nhJXn9PI0I.005,12.298,0.8198666666666666,4
7pLWTfnOSIU.001,10.988,0.7325333333333333,5
7pLWTfnOSIU.004,8.162,0.5441333333333334,6
7pLYJKO75_c.001,15.0,1.0,1
7qGYGbIg45c.002,12.44,0.8293333333333333,9
7qGYGbIg45c.004,9.122,0.6081333333333333,6
7qGYGbIg45c.005,10.374,0.6916,5
7rZF73nDGEY.003,12.804,0.8536,6
7s3itKIXww0.002,14.25,0.95,4
7tlMys6MZ34.000,12.904,0.8602666666666666,6
7tlMys6MZ34.001,13.862,0.9241333333333334,5
7tlMys6MZ34.003,13.702,0.9134666666666666,5
7tlMys6MZ34.004,13.25,0.8833333333333333,6
7tlMys6MZ34.005,13.642,0.9094666666666666,4
7vF5WLD1RxY.003,10.69,0.7126666666666667,6
7wsksuXYoMY.000,14.446,0.9630666666666666,3
7wsksuXYoMY.001,15.0,1.0,1
7wsksuXYoMY.002,14.934,0.9956,1
7wsksuXYoMY.004,14.998,0.9998666666666666,1
7wsksuXYoMY.005,14.838,0.9892,1
8-OKP1nf19E.000,14.866,0.9910666666666668,2
8-OKP1nf19E.001,14.966,0.9977333333333332,1
8-OKP1nf19E.005,14.934,0.9956,1
81f9t2HMNas.001,13.456,0.8970666666666667,3
81f9t2HMNas.002,9.822,0.6547999999999999,7
81f9t2HMNas.003,12.802,0.8534666666666666,6
81f9t2HMNas.004,11.176,0.7450666666666667,6
81f9t2HMNas.005,13.894,0.9262666666666668,5
836kYlEs9GI.001,9.482,0.6321333333333333,4
836kYlEs9GI.002,14.158,0.9438666666666666,3
836kYlEs9GI.003,14.41,0.9606666666666668,4
83cmR2fkyy8.002,12.746,0.8497333333333333,4
83cmR2fkyy8.004,13.578,0.9052,4
83cmR2fkyy8.005,14.966,0.9977333333333332,1
84Lz5a9yRZg.001,13.684,0.9122666666666668,3
84Lz5a9yRZg.002,14.256,0.9504,3
84Lz5a9yRZg.004,13.418,0.8945333333333333,4
84emxO86qa8.001,14.834,0.9889333333333332,2
84emxO86qa8.002,15.0,1.0,1
84emxO86qa8.005,14.998,0.9998666666666666,1
853IG69l2SE.000,12.842,0.8561333333333334,4
853IG69l2SE.003,14.286,0.9524,3
86HyqfDcAJM.001,13.696,0.9130666666666668,7
86upzmhvpXw.001,13.998,0.9332,3
86upzmhvpXw.002,13.574,0.9049333333333334,5
86upzmhvpXw.005,14.804,0.9869333333333332,2
87r3cLkrw4A.002,13.876,0.9250666666666666,3
8AnIttmflwI.002,13.374,0.8916000000000001,7
8AyIkT2Dg14.003,14.836,0.9890666666666666,2
8BE-2l-RBjA.000,11.876,0.7917333333333333,7
8BE-2l-RBjA.003,12.9,0.86,6
8Bt-vEroq6M.003,14.288,0.9525333333333332,4
8Bt-vEroq6M.004,13.936,0.9290666666666668,4
8GFElKeREfQ.000,10.364,0.6909333333333334,9
8GFElKeREfQ.005,12.358,0.8238666666666667,7
8HqEniErmmE.000,11.39,0.7593333333333334,7
8KyS0FKbKfI.002,14.218,0.9478666666666666,4
8OGiv7FetSQ.000,14.35,0.9566666666666668,3
8OGiv7FetSQ.001,14.094,0.9396,3
8OGiv7FetSQ.002,14.154,0.9436,4
8OGiv7FetSQ.004,13.698,0.9132,6
8PXQ_5tUv74.000,11.358,0.7572,7
8PXQ_5tUv74.001,14.57,0.9713333333333334,4
8PXQ_5tUv74.004,13.544,0.9029333333333334,5
8PXQ_5tUv74.005,13.766,0.9177333333333332,5
8QtlG5ujHyc.001,15.0,1.0,1
8RObWRnyuG0.001,14.966,0.9977333333333332,1
8RVJqjILSD0.000,12.806,0.8537333333333332,5
8RVJqjILSD0.001,13.604,0.9069333333333331,6
8RVJqjILSD0.003,13.118,0.8745333333333334,7
8XBprf4NyOg.001,14.026,0.9350666666666666,4
8XBprf4NyOg.002,13.438,0.8958666666666667,7
8XBprf4NyOg.004,13.91,0.9273333333333332,3
8XBprf4NyOg.005,12.948,0.8632000000000001,3
8XJCdulCPkM.003,12.834,0.8556,6
8XJCdulCPkM.004,14.22,0.948,4
8XJCdulCPkM.005,13.482,0.8987999999999999,4
8YQKwMdiaAE.001,14.802,0.9868,2
8YQKwMdiaAE.002,13.342,0.8894666666666667,7
8Yo-27O0P38.003,8.736,0.5824,8
8Z6PrQdqffA.001,13.602,0.9068,6
8Z6PrQdqffA.002,13.866,0.9244,4
8Z6PrQdqffA.004,13.676,0.9117333333333334,4
8Z6PrQdqffA.005,12.842,0.8561333333333334,4
8ZHpqRJ39HA.002,14.196,0.9464,2
8ZHpqRJ39HA.003,12.586,0.8390666666666667,4
8ZHpqRJ39HA.004,14.766,0.9844,3
8ZHpqRJ39HA.005,14.356,0.9570666666666666,2
8aLr0vNobr4.000,14.608,0.9738666666666668,3
8aLr0vNobr4.001,13.478,0.8985333333333333,5
8aLr0vNobr4.004,13.902,0.9268,3
8aPfoJiDeBY.004,14.51,0.9673333333333332,3
8bn3HZY76xU.000,10.468,0.6978666666666666,7
8bn3HZY76xU.001,10.338,0.6891999999999999,6
8bn3HZY76xU.004,10.642,0.7094666666666666,10
8c4_VDh2r5s.001,14.998,0.9998666666666666,1
8cIuBkFoh0s.000,14.736,0.9824,3
8dVcA5J1Dcw.000,11.906,0.7937333333333334,6
8e4nnel_x-M.001,14.802,0.9868,2
8e4nnel_x-M.005,14.61,0.974,2
8eeZjC_bmtc.001,11.594,0.7729333333333333,4
8eeZjC_bmtc.005,13.966,0.9310666666666666,3
8g5jPiQ6XdA.001,14.322,0.9548,2
8g5jPiQ6XdA.003,12.58,0.8386666666666667,6
8g5jPiQ6XdA.004,14.322,0.9548,2
8gvBbE6iZNo.001,15.0,1.0,1
8gvBbE6iZNo.003,14.998,0.9998666666666666,1
8gvBbE6iZNo.005,14.998,0.9998666666666666,1
8hGOOynn3ZU.003,9.702,0.6468,5
8hGOOynn3ZU.005,13.538,0.9025333333333332,6
8hW6WfYBP18.001,14.22,0.948,4
8hW6WfYBP18.005,11.608,0.7738666666666667,10
8hfhLOXpCNM.002,10.888,0.7258666666666667,6
8hfhLOXpCNM.005,13.35,0.89,5
8i7H-uSCQcc.001,14.274,0.9516,6
8i7H-uSCQcc.004,14.25,0.95,4
8lg8A_zFOmg.000,11.428,0.7618666666666667,7
8mZZlnbmOYE.000,14.22,0.948,4
8mZZlnbmOYE.001,13.478,0.8985333333333333,5
8mZZlnbmOYE.003,11.266,0.7510666666666667,6
8mZZlnbmOYE.004,13.772,0.9181333333333334,4
8n6G3V3-Tk8.002,12.414,0.8276,7
8n6G3V3-Tk8.005,12.468,0.8312,3
8narByy2B5g.000,12.778,0.8518666666666667,4
8narByy2B5g.001,13.51,0.9006666666666666,5
8narByy2B5g.004,10.982,0.7321333333333333,5
8pM3X-xsD4s.001,14.838,0.9892,1
8py6SksNsZQ.001,12.204,0.8136,5
8py6SksNsZQ.002,14.506,0.9670666666666666,4
8py6SksNsZQ.003,14.736,0.9824,3
8py6SksNsZQ.005,13.662,0.9108,7
8qDKGnABATw.001,14.934,0.9956,1
8qG1sMihtPA.000,13.194,0.8796,4
8qG1sMihtPA.003,14.934,0.9956,1
8qG1sMihtPA.004,13.866,0.9244,4
8qesctueAV0.000,12.77,0.8513333333333333,6
8toLcoDcGOY.001,14.51,0.9673333333333332,3
8toLcoDcGOY.003,14.478,0.9652,3
8waTw8jF1Ys.000,14.228,0.9485333333333332,3
8xHdW7Zx_OY.000,14.574,0.9716,3
8xHdW7Zx_OY.001,13.608,0.9072,6
8yFYvQ_kxW8.000,10.794,0.7196,4
8yFYvQ_kxW8.001,13.902,0.9268,3
8yFYvQ_kxW8.003,13.422,0.8948,3
8yFYvQ_kxW8.005,12.984,0.8656,2
8z-WF2UNRb8.002,9.428,0.6285333333333334,3
9-lptN92A68.005,13.384,0.8922666666666667,5
90p68AEmNMA.000,7.812,0.5208,7
90p68AEmNMA.001,10.826,0.7217333333333333,4
93XyRBd_HqU.002,14.866,0.9910666666666668,2
98fnGDVky00.000,4.6,0.3066666666666666,2
98fnGDVky00.001,10.03,0.6686666666666666,3
98fnGDVky00.002,7.764,0.5176000000000001,3
98fnGDVky00.003,9.676,0.6450666666666667,5
98fnGDVky00.004,10.946,0.7297333333333333,6
98fnGDVky00.005,3.928,0.2618666666666666,2
99OBSlFjLXI.000,10.276,0.6850666666666666,7
99OBSlFjLXI.002,11.71,0.7806666666666667,7
9AsxY-x-TjM.000,12.806,0.8537333333333332,5
9AsxY-x-TjM.002,13.57,0.9046666666666668,6
9AsxY-x-TjM.004,14.25,0.95,4
9CPKW0sqR3E.000,13.926,0.9284,5
9CPKW0sqR3E.001,13.088,0.8725333333333333,7
9CPKW0sqR3E.002,14.35,0.9566666666666668,3
9CPKW0sqR3E.003,14.934,0.9956,1
9CPKW0sqR3E.005,14.194,0.9462666666666668,2
9Crw2RtrBcY.000,14.898,0.9932,2
9Crw2RtrBcY.001,14.768,0.9845333333333334,3
9Crw2RtrBcY.002,15.0,1.0,1
9Crw2RtrBcY.003,13.834,0.9222666666666668,4
9Crw2RtrBcY.004,15.0,1.0,1
9DF_-PXbpkg.001,14.51,0.9673333333333332,3
9DF_-PXbpkg.002,14.41,0.9606666666666668,4
9DF_-PXbpkg.003,14.67,0.978,3
9FN1KxoTMtQ.000,13.642,0.9094666666666666,4
9J-KIPMQmqk.004,14.718,0.9812,1
9J-KIPMQmqk.005,14.316,0.9544,4
9KAqOrdiZ4I.001,13.976,0.9317333333333334,2
9KAqOrdiZ4I.002,13.862,0.9241333333333334,5
9Lbj3wpwk-c.000,9.832,0.6554666666666668,6
9Lbj3wpwk-c.001,10.466,0.6977333333333333,6
9Lbj3wpwk-c.003,6.522,0.4348,8
9Lbj3wpwk-c.004,11.294,0.7529333333333333,7
9ND95tPlYt4.000,10.826,0.7217333333333333,4
9QGTbcqb2tM.001,13.834,0.9222666666666668,4
9QGTbcqb2tM.002,14.284,0.9522666666666668,4
9QGTbcqb2tM.003,9.47,0.6313333333333334,7
9QOFKbaPX3M.000,11.836,0.7890666666666667,8
9QOFKbaPX3M.001,13.154,0.8769333333333333,6
9QOFKbaPX3M.002,12.326,0.8217333333333333,5
9RfE2-aTvaM.000,14.998,0.9998666666666666,1
9RfE2-aTvaM.001,14.834,0.9889333333333332,2
9RfE2-aTvaM.003,14.998,0.9998666666666666,1
9SGTRbePKLI.004,11.766,0.7844,9
9UEBU_yiTPs.001,14.966,0.9977333333333332,1
9UEBU_yiTPs.002,14.638,0.9758666666666668,3
9UUtf0_ZR14.001,13.064,0.8709333333333333,5
9UWCHrG5mys.001,11.298,0.7532,6
9UWCHrG5mys.004,13.516,0.9010666666666668,5
9XqeGs2MMic.000,11.902,0.7934666666666667,7
9XvDnTa0Z1M.003,13.74,0.916,4
9ZMIYSBYIh8.000,13.166,0.8777333333333334,3
9ZMIYSBYIh8.003,13.594,0.9062666666666668,8
9_6auSk_wkY.000,14.066,0.9377333333333334,2
9_6auSk_wkY.004,12.996,0.8664000000000001,6
9_6auSk_wkY.005,13.642,0.9094666666666666,4
9a-3LrB7cDI.000,13.412,0.8941333333333333,6
9a-3LrB7cDI.003,13.508,0.9005333333333333,6
9a-3LrB7cDI.004,13.766,0.9177333333333332,5
9a-3LrB7cDI.005,13.73,0.9153333333333332,6
9c66Lb7e1BQ.002,13.246,0.8830666666666667,7
9c66Lb7e1BQ.003,13.184,0.8789333333333332,7
9cHxDnk6SUs.000,13.506,0.9004,6
9cHxDnk6SUs.001,14.25,0.95,4
9cHxDnk6SUs.002,13.71,0.914,3
9cHxDnk6SUs.005,13.512,0.9008,5
9cWmvIfAAn0.000,14.342,0.9561333333333334,5
9cj8rrj1wSk.000,13.744,0.9162666666666668,4
9cj8rrj1wSk.004,13.682,0.9121333333333334,2
9cj8rrj1wSk.005,12.878,0.8585333333333334,3
9eNHxfOV2Kg.002,11.108,0.7405333333333334,7
9eNHxfOV2Kg.004,14.158,0.9438666666666666,3
9hMSThogdKo.001,15.0,1.0,1
9hqH1PJ6cG8.001,12.834,0.8556,6
9kEyN8a76j4.004,13.346,0.8897333333333334,6
9kEyN8a76j4.005,12.162,0.8108000000000001,6
9mAw0B-mEPQ.001,14.25,0.95,4
9mAw0B-mEPQ.005,12.84,0.856,6
9mM_0vrO3wc.003,14.998,0.9998666666666666,1
9n8dNi-ERQ0.003,14.386,0.9590666666666666,2
9n8dNi-ERQ0.004,11.374,0.7582666666666668,3
9o10YrQykMk.000,14.254,0.9502666666666666,3
9o10YrQykMk.002,14.58,0.972,2
9o10YrQykMk.003,14.032,0.9354666666666668,3
9pGJyf1MXLY.000,14.346,0.9564,4
9pGJyf1MXLY.002,14.19,0.946,3
9pGJyf1MXLY.005,14.284,0.9522666666666668,4
9rF3BEXetOo.000,14.61,0.974,2
9sfpnlBRCl0.000,14.77,0.9846666666666668,2
9uMpKla2OQM.001,13.56,0.904,2
9xJ0rFCU-OM.004,12.774,0.8515999999999999,5
9xJ0rFCU-OM.005,13.098,0.8732000000000001,4
9yZEb6bdxNY.000,14.614,0.9742666666666668,1
9yZEb6bdxNY.004,14.998,0.9998666666666666,1
9ydyJKZBWiA.000,12.83,0.8553333333333334,7
