clip_id,split_official,duration_sec,audio_path
1mReUxIEuw0.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1mReUxIEuw0.000.wav
1mReUxIEuw0.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1mReUxIEuw0.005.wav
1mdMhaq5p4w.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1mdMhaq5p4w.001.wav
1mdMhaq5p4w.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1mdMhaq5p4w.002.wav
1mdMhaq5p4w.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1mdMhaq5p4w.004.wav
1mdMhaq5p4w.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1mdMhaq5p4w.005.wav
1mfrM-FT-5E.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1mfrM-FT-5E.000.wav
1pm5uoU85FI.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1pm5uoU85FI.000.wav
1pm5uoU85FI.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1pm5uoU85FI.001.wav
1pm5uoU85FI.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1pm5uoU85FI.003.wav
1q-N_zbsAg0.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1q-N_zbsAg0.000.wav
1q-N_zbsAg0.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1q-N_zbsAg0.001.wav
1q-N_zbsAg0.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1q-N_zbsAg0.003.wav
1q-N_zbsAg0.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1q-N_zbsAg0.004.wav
1sjXuXtx9-E.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1sjXuXtx9-E.000.wav
1tPH6PNeOSk.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1tPH6PNeOSk.002.wav
1tPH6PNeOSk.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1tPH6PNeOSk.004.wav
1uCO2d0pFg0.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1uCO2d0pFg0.000.wav
1wWMWbl6ILg.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1wWMWbl6ILg.004.wav
1yIGI42lzak.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1yIGI42lzak.001.wav
1yIGI42lzak.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1yIGI42lzak.002.wav
1yIGI42lzak.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1yIGI42lzak.003.wav
1yIGI42lzak.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1yIGI42lzak.005.wav
1yjRBwUiYxs.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\1yjRBwUiYxs.005.wav
2-LDYe7OXZU.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2-LDYe7OXZU.000.wav
2-LDYe7OXZU.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2-LDYe7OXZU.001.wav
2-LDYe7OXZU.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2-LDYe7OXZU.003.wav
2-LDYe7OXZU.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2-LDYe7OXZU.005.wav
26ZnknvfdNM.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\26ZnknvfdNM.001.wav
26ZnknvfdNM.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\26ZnknvfdNM.002.wav
26ZnknvfdNM.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\26ZnknvfdNM.003.wav
26ZnknvfdNM.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\26ZnknvfdNM.004.wav
29UCGJldICw.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\29UCGJldICw.005.wav
2AV8m02PjdU.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2AV8m02PjdU.000.wav
2AV8m02PjdU.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2AV8m02PjdU.002.wav
2AV8m02PjdU.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2AV8m02PjdU.003.wav
2AYq7CdNXNo.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2AYq7CdNXNo.000.wav
2AYq7CdNXNo.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2AYq7CdNXNo.001.wav
2AYq7CdNXNo.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2AYq7CdNXNo.003.wav
2AYq7CdNXNo.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2AYq7CdNXNo.004.wav
2DZb5yIc6Fg.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2DZb5yIc6Fg.001.wav
2DZb5yIc6Fg.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2DZb5yIc6Fg.002.wav
2DZb5yIc6Fg.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2DZb5yIc6Fg.003.wav
2Fgn78rYjPM.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2Fgn78rYjPM.005.wav
2GHz8LYflE0.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2GHz8LYflE0.000.wav
2HE6cw3HFPk.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2HE6cw3HFPk.001.wav
2HE6cw3HFPk.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2HE6cw3HFPk.003.wav
2IwWILRuuNU.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2IwWILRuuNU.003.wav
2IwWILRuuNU.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2IwWILRuuNU.004.wav
2IwWILRuuNU.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2IwWILRuuNU.005.wav
2KSBoJZMcMU.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2KSBoJZMcMU.003.wav
2KSBoJZMcMU.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2KSBoJZMcMU.004.wav
2KSBoJZMcMU.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2KSBoJZMcMU.005.wav
2Lgd2Ye-1L8.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2Lgd2Ye-1L8.000.wav
2NNYN1ZCJhw.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2NNYN1ZCJhw.003.wav
2OAA4slRc5M.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2OAA4slRc5M.004.wav
2P1FbMJLUAs.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2P1FbMJLUAs.000.wav
2P1FbMJLUAs.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2P1FbMJLUAs.003.wav
2P1FbMJLUAs.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2P1FbMJLUAs.005.wav
2PSGksTyrnI.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2PSGksTyrnI.001.wav
2PSGksTyrnI.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2PSGksTyrnI.003.wav
2PSGksTyrnI.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2PSGksTyrnI.004.wav
2PSGksTyrnI.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2PSGksTyrnI.005.wav
2RQGNwx_nlI.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2RQGNwx_nlI.000.wav
2SzC9dm4Yy4.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2SzC9dm4Yy4.002.wav
2T3oK1Gse2g.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2T3oK1Gse2g.000.wav
2T3oK1Gse2g.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2T3oK1Gse2g.002.wav
2TMl5EMrdVI.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2TMl5EMrdVI.002.wav
2TMl5EMrdVI.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2TMl5EMrdVI.003.wav
2TMl5EMrdVI.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2TMl5EMrdVI.004.wav
2TMl5EMrdVI.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2TMl5EMrdVI.005.wav
2TXrDZgbDHE.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2TXrDZgbDHE.001.wav
2TXrDZgbDHE.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2TXrDZgbDHE.005.wav
2TbU3Eg2i4A.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2TbU3Eg2i4A.003.wav
2TbU3Eg2i4A.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2TbU3Eg2i4A.004.wav
2TbU3Eg2i4A.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2TbU3Eg2i4A.005.wav
2UqnC_rFcRQ.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2UqnC_rFcRQ.001.wav
2UqnC_rFcRQ.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2UqnC_rFcRQ.002.wav
2UqnC_rFcRQ.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2UqnC_rFcRQ.003.wav
2WuhWF4fAOQ.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2WuhWF4fAOQ.001.wav
2WuhWF4fAOQ.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2WuhWF4fAOQ.002.wav
2WuhWF4fAOQ.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2WuhWF4fAOQ.003.wav
2WuhWF4fAOQ.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2WuhWF4fAOQ.004.wav
2_OOIcYfLV0.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2_OOIcYfLV0.003.wav
2bAsXLQjlt8.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2bAsXLQjlt8.001.wav
2bAsXLQjlt8.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2bAsXLQjlt8.002.wav
2bAsXLQjlt8.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2bAsXLQjlt8.004.wav
2bAsXLQjlt8.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2bAsXLQjlt8.005.wav
2ceHmUmguzk.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2ceHmUmguzk.000.wav
2ceHmUmguzk.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2ceHmUmguzk.001.wav
2ceHmUmguzk.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2ceHmUmguzk.002.wav
2ceHmUmguzk.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2ceHmUmguzk.005.wav
2d6btbaNdfo.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2d6btbaNdfo.004.wav
2f7rLXwzP3s.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2f7rLXwzP3s.000.wav
2f7rLXwzP3s.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2f7rLXwzP3s.002.wav
2fzLibPAtvI.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2fzLibPAtvI.004.wav
2fzLibPAtvI.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2fzLibPAtvI.005.wav
2hhqEWiv4eI.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2hhqEWiv4eI.000.wav
2hhqEWiv4eI.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2hhqEWiv4eI.001.wav
2hhqEWiv4eI.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2hhqEWiv4eI.002.wav
2hhqEWiv4eI.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2hhqEWiv4eI.004.wav
2kqPuht5jTg.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2kqPuht5jTg.002.wav
2kqPuht5jTg.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2kqPuht5jTg.004.wav
2kqPuht5jTg.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2kqPuht5jTg.005.wav
2mfmw63l88g.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2mfmw63l88g.001.wav
2mfmw63l88g.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2mfmw63l88g.003.wav
2mfmw63l88g.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2mfmw63l88g.004.wav
2mfmw63l88g.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2mfmw63l88g.005.wav
2mgj9ncREyA.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2mgj9ncREyA.000.wav
2mgj9ncREyA.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2mgj9ncREyA.005.wav
2oEUp9sGRGk.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2oEUp9sGRGk.000.wav
2oEUp9sGRGk.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2oEUp9sGRGk.001.wav
2oiXF5_gTyk.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2oiXF5_gTyk.001.wav
2oiXF5_gTyk.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2oiXF5_gTyk.002.wav
2oiXF5_gTyk.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2oiXF5_gTyk.003.wav
2pNKs0i3YkY.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2pNKs0i3YkY.002.wav
2q7ZwMoPvok.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2q7ZwMoPvok.000.wav
2q8orkMs2Jg.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2q8orkMs2Jg.000.wav
2q8orkMs2Jg.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2q8orkMs2Jg.003.wav
2q8orkMs2Jg.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2q8orkMs2Jg.005.wav
2r5NVi3SZ2I.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2r5NVi3SZ2I.000.wav
2rV3Ibtdnvs.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2rV3Ibtdnvs.000.wav
2uAJJH7B5aw.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2uAJJH7B5aw.000.wav
2uAJJH7B5aw.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2uAJJH7B5aw.001.wav
2uAJJH7B5aw.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2uAJJH7B5aw.003.wav
2x8GZaBY6TM.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2x8GZaBY6TM.001.wav
2x8GZaBY6TM.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2x8GZaBY6TM.002.wav
2x8GZaBY6TM.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2x8GZaBY6TM.003.wav
2yUnXroXyeI.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\2yUnXroXyeI.003.wav
300gK3CnzW0.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\300gK3CnzW0.000.wav
300gK3CnzW0.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\300gK3CnzW0.002.wav
300gK3CnzW0.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\300gK3CnzW0.004.wav
32XmVytuwQc.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\32XmVytuwQc.001.wav
35-2f1y0guA.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\35-2f1y0guA.000.wav
36NZ0sHWQFg.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\36NZ0sHWQFg.001.wav
36sZ__mv_KY.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\36sZ__mv_KY.003.wav
38fE5B4ghw0.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\38fE5B4ghw0.000.wav
38fE5B4ghw0.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\38fE5B4ghw0.002.wav
38fE5B4ghw0.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\38fE5B4ghw0.003.wav
38fE5B4ghw0.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\38fE5B4ghw0.004.wav
38fE5B4ghw0.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\38fE5B4ghw0.005.wav
39BJkEXJpgc.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\39BJkEXJpgc.001.wav
39BJkEXJpgc.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\39BJkEXJpgc.003.wav
39BJkEXJpgc.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\39BJkEXJpgc.005.wav
39o1zJFeM7E.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\39o1zJFeM7E.001.wav
39o1zJFeM7E.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\39o1zJFeM7E.002.wav
39o1zJFeM7E.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\39o1zJFeM7E.003.wav
39o1zJFeM7E.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\39o1zJFeM7E.004.wav
3AyjQQYmqU4.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3AyjQQYmqU4.000.wav
3AyjQQYmqU4.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3AyjQQYmqU4.001.wav
3AyjQQYmqU4.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3AyjQQYmqU4.003.wav
3DURnr95fMg.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3DURnr95fMg.000.wav
3DURnr95fMg.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3DURnr95fMg.002.wav
3DURnr95fMg.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3DURnr95fMg.004.wav
3GylAjrajHs.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3GylAjrajHs.003.wav
3GylAjrajHs.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3GylAjrajHs.004.wav
3HA2W1s4oP8.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3HA2W1s4oP8.000.wav
3HA2W1s4oP8.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3HA2W1s4oP8.001.wav
3HA2W1s4oP8.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3HA2W1s4oP8.002.wav
3HA2W1s4oP8.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3HA2W1s4oP8.003.wav
3J7Cl3FXs1o.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3J7Cl3FXs1o.001.wav
3J7Cl3FXs1o.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3J7Cl3FXs1o.004.wav
3JAFkk42zPs.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3JAFkk42zPs.004.wav
3JAFkk42zPs.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3JAFkk42zPs.005.wav
3JzvXA-Zfbs.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3JzvXA-Zfbs.000.wav
3JzvXA-Zfbs.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3JzvXA-Zfbs.001.wav
3JzvXA-Zfbs.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3JzvXA-Zfbs.002.wav
3JzvXA-Zfbs.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3JzvXA-Zfbs.003.wav
3K16KyiAZHw.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3K16KyiAZHw.004.wav
3LAaFUSGvsU.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3LAaFUSGvsU.001.wav
3LAaFUSGvsU.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3LAaFUSGvsU.003.wav
3LAaFUSGvsU.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3LAaFUSGvsU.004.wav
3OoQBXWTGfE.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3OoQBXWTGfE.000.wav
3OoQBXWTGfE.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3OoQBXWTGfE.001.wav
3OoQBXWTGfE.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3OoQBXWTGfE.002.wav
3OoQBXWTGfE.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3OoQBXWTGfE.004.wav
3P_D_bd-_NM.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3P_D_bd-_NM.000.wav
3P_D_bd-_NM.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3P_D_bd-_NM.001.wav
3P_D_bd-_NM.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3P_D_bd-_NM.003.wav
3P_D_bd-_NM.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3P_D_bd-_NM.005.wav
3Q3SB1dVAng.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3Q3SB1dVAng.000.wav
3Q3SB1dVAng.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3Q3SB1dVAng.001.wav
3Q3SB1dVAng.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3Q3SB1dVAng.002.wav
3Q3SB1dVAng.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3Q3SB1dVAng.003.wav
3Q3SB1dVAng.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3Q3SB1dVAng.005.wav
3R2LrAKCWr8.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3R2LrAKCWr8.001.wav
3R2LrAKCWr8.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3R2LrAKCWr8.002.wav
3RhBqNzCMG8.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3RhBqNzCMG8.001.wav
3S72dDIm1fM.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3S72dDIm1fM.000.wav
3S72dDIm1fM.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3S72dDIm1fM.001.wav
3S8QUGYVf_w.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3S8QUGYVf_w.000.wav
3S8QUGYVf_w.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3S8QUGYVf_w.001.wav
3S8QUGYVf_w.003,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3S8QUGYVf_w.003.wav
3S8QUGYVf_w.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3S8QUGYVf_w.004.wav
3Sj-GZ3YXWs.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3Sj-GZ3YXWs.000.wav
3Sj-GZ3YXWs.001,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3Sj-GZ3YXWs.001.wav
3Sj-GZ3YXWs.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3Sj-GZ3YXWs.002.wav
3Sj-GZ3YXWs.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3Sj-GZ3YXWs.004.wav
3Sj-GZ3YXWs.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3Sj-GZ3YXWs.005.wav
3VTL2kFt17M.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3VTL2kFt17M.000.wav
3VTL2kFt17M.002,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3VTL2kFt17M.002.wav
3VTL2kFt17M.004,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3VTL2kFt17M.004.wav
3VTL2kFt17M.005,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3VTL2kFt17M.005.wav
3Vr5-zedeWk.000,train,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3Vr5-zedeWk.000.wav
