model,split,clip_id,embedding_norm
hubert,train,4xdT0Uedsro.002,4.118016
hubert,train,4yogPbHFQ9o.002,4.3124166
hubert,train,4yogPbHFQ9o.003,4.4074407
hubert,train,4yogPbHFQ9o.004,4.622579
hubert,train,4yogPbHFQ9o.005,4.2785425
hubert,train,4zkY1SG-7xc.003,4.234088
hubert,train,5-mwIFjOWZ4.000,4.234859
hubert,train,50gokPvvMs8.000,4.2629733
hubert,train,50gokPvvMs8.002,4.1468406
hubert,train,51KRxB3g7A8.000,3.9024243
hubert,train,51hGkzvYP00.001,4.1444154
hubert,train,51z2rCqPqPE.003,4.099215
hubert,train,51z2rCqPqPE.005,4.052436
hubert,train,521sm7CTyfg.001,4.071202
hubert,train,521sm7CTyfg.003,4.144085
hubert,train,521sm7CTyfg.004,4.3141894
hubert,train,521sm7CTyfg.005,4.295748
hubert,train,53QFyec0uN0.002,3.8642616
hubert,train,53QFyec0uN0.003,3.87224
hubert,train,53gtUkC7IZM.001,3.892321
hubert,train,53srfuqv9LM.001,4.0760674
hubert,train,53srfuqv9LM.002,4.2386227
hubert,train,54JawR1x0II.001,4.6588545
hubert,train,54JawR1x0II.002,4.3438106
hubert,train,54K75EhiTEk.000,4.1085234
hubert,train,54K75EhiTEk.002,4.1162634
hubert,train,54K75EhiTEk.003,4.018781
hubert,train,54K75EhiTEk.005,3.8696394
hubert,train,54TGLGvIm_8.001,3.9893427
hubert,train,54TGLGvIm_8.002,4.125994
hubert,train,54TGLGvIm_8.003,4.1346974
hubert,train,54TGLGvIm_8.004,4.113045
hubert,train,57RdMTGegww.000,4.087806
hubert,train,57o4odfqTs8.001,4.4982076
hubert,train,57o4odfqTs8.003,4.4300194
hubert,train,59Smv7wl--w.001,4.2755694
hubert,train,59Smv7wl--w.002,4.4089847
hubert,train,59Smv7wl--w.003,4.2964344
hubert,train,59Smv7wl--w.005,4.347779
hubert,train,5BPGRteF64Y.001,4.236015
hubert,train,5BPGRteF64Y.002,4.2920284
hubert,train,5BPGRteF64Y.005,4.2488203
hubert,train,5Bgd2zgiT0Q.004,4.011697
hubert,train,5CRqN54uejE.000,4.086051
hubert,train,5CRqN54uejE.002,6.1570535
hubert,train,5CRqN54uejE.005,4.358085
hubert,train,5Eez38v8TuU.000,4.2914724
hubert,train,5Eez38v8TuU.003,4.524869
hubert,train,5Eez38v8TuU.005,4.498994
hubert,train,5IqtX-uq28E.001,4.017215
hubert,train,5IqtX-uq28E.002,4.070004
hubert,train,5KHOpRCxnwQ.005,4.265952
hubert,train,5Ku4_r_Yxsk.000,4.2989545
hubert,train,5Ku4_r_Yxsk.001,4.4080048
hubert,train,5Mc-mjLvvGU.000,4.0680857
hubert,train,5Mc-mjLvvGU.003,3.9540741
hubert,train,5PsD_NFMWpQ.000,4.2082515
hubert,train,5T2PhH-OMds.000,4.541941
hubert,train,5T2PhH-OMds.001,4.2056775
hubert,train,5T2PhH-OMds.003,4.2537403
hubert,train,5TYuLy7JLj4.000,4.050944
hubert,train,5U0xeSXEZOU.000,4.1316667
hubert,train,5U0xeSXEZOU.001,3.8992648
hubert,train,5U0xeSXEZOU.004,3.7865164
hubert,train,5U0xeSXEZOU.005,3.9845517
hubert,train,5VG1EgzvprE.000,4.1841826
hubert,train,5VG1EgzvprE.005,3.7938485
hubert,train,5Wfa94_5Psg.002,4.332256
hubert,train,5Wfa94_5Psg.003,4.38675
hubert,train,5Wfa94_5Psg.004,4.2633805
hubert,train,5Wmlo8Z5yVA.003,4.0684805
hubert,train,5bi_PM3XMEQ.005,4.388081
hubert,train,5f6s8cwA7WQ.001,4.30473
hubert,train,5f6s8cwA7WQ.002,4.2669997
hubert,train,5f6s8cwA7WQ.004,4.1901064
hubert,train,5f6s8cwA7WQ.005,4.191011
hubert,train,5gJsrcXQvrk.002,4.6548967
hubert,train,5ghk5950BhU.002,4.2103815
hubert,train,5ghk5950BhU.004,4.2024307
hubert,train,5ghk5950BhU.005,4.221136
hubert,train,5h5Pajjc_xM.001,3.8312182
hubert,train,5hFRSHAis2E.003,3.8633783
hubert,train,5hFRSHAis2E.005,4.057641
hubert,train,5kY-Iv6UkeU.003,4.2497168
hubert,train,5kaqMZ7SB9w.002,4.193515
hubert,train,5kwoq4EZixQ.001,4.1868486
hubert,train,5kwoq4EZixQ.003,4.258861
hubert,train,5kwoq4EZixQ.004,4.9986286
hubert,train,5kwoq4EZixQ.005,4.521371
hubert,train,5uFZ-2kYGO0.000,4.2182255
hubert,train,5wpoKhbt28c.001,3.888952
hubert,train,5wpoKhbt28c.004,4.0244064
hubert,train,5xA8-Y5qgT0.000,4.701385
hubert,train,5xA8-Y5qgT0.001,4.29483
hubert,train,5xA8-Y5qgT0.003,4.352189
hubert,train,5xA8-Y5qgT0.004,4.5483623
hubert,train,5z4G0biL9B4.000,4.4209347
hubert,train,5z4G0biL9B4.003,4.6294174
hubert,train,6-O-HJf6OZI.001,3.7374363
hubert,train,6-O-HJf6OZI.002,4.109431
hubert,train,6-O-HJf6OZI.004,4.022993
hubert,train,6-O-HJf6OZI.005,3.921615
hubert,train,6-_1-vBNl_0.002,3.9751632
hubert,train,6-_1-vBNl_0.003,4.003883
hubert,train,6-_1-vBNl_0.004,4.1743317
hubert,train,62ngcaBjRCY.005,3.9746728
hubert,train,65xWDhgq1OE.004,4.1926126
hubert,train,69BopbFc34U.000,4.4227715
hubert,train,69BopbFc34U.001,4.469834
hubert,train,69BopbFc34U.004,4.2264347
hubert,train,69EsTnCVCp0.003,4.272224
hubert,train,6CRet5sD6xI.003,3.9848378
hubert,train,6EMgu2djYrU.001,3.8912344
hubert,train,6EMgu2djYrU.002,4.031402
hubert,train,6EMgu2djYrU.004,4.120113
hubert,train,6EMgu2djYrU.005,3.89547
hubert,train,6IOtQTOyQRU.000,3.9376597
hubert,train,6IOtQTOyQRU.001,3.9103508
hubert,train,6JfSPPVUgIg.003,4.4442387
hubert,train,6JfSPPVUgIg.005,4.1142473
hubert,train,6KKNrufnL80.000,4.0142603
hubert,train,6LKbPUX03sY.000,3.688629
hubert,train,6LKbPUX03sY.003,4.1870627
hubert,train,6LKbPUX03sY.005,4.5959477
hubert,train,6N02tjYPLh8.000,4.2897887
hubert,train,6N02tjYPLh8.001,4.248827
hubert,train,6N02tjYPLh8.005,4.2920847
hubert,train,6NHEp_CF2jE.000,4.3022814
hubert,train,6NjuNY4LfQc.004,4.120447
hubert,train,6RwVJK3husE.005,4.070552
hubert,train,6SiutTvCDUw.000,4.2270584
hubert,train,6SiutTvCDUw.001,4.2546678
hubert,train,6TkMavTyimI.000,4.2294993
hubert,train,6TkMavTyimI.001,4.262711
hubert,train,6TkMavTyimI.002,4.301011
hubert,train,6TkMavTyimI.003,4.376485
hubert,train,6TkMavTyimI.004,4.324179
hubert,train,6TkMavTyimI.005,4.181909
hubert,train,6V92xyqy0q4.000,4.1856337
hubert,train,6V92xyqy0q4.001,4.3984876
hubert,train,6WSr4IW6cNI.000,4.3054214
hubert,train,6WSr4IW6cNI.003,4.2435446
hubert,train,6e5BsNaQmTo.003,4.1398373
hubert,train,6ePyEPQp77Q.001,4.406688
hubert,train,6ePyEPQp77Q.002,4.3146253
hubert,train,6ePyEPQp77Q.004,4.4343133
hubert,train,6ePyEPQp77Q.005,4.4884515
hubert,train,6h6kk-tPzmE.000,4.106893
hubert,train,6k8RQViPUTc.000,4.2202144
hubert,train,6nbxAP_ZKQQ.000,4.503553
hubert,train,6nbxAP_ZKQQ.005,4.3304076
hubert,train,6nv6D2moFQw.002,4.333968
hubert,train,6nv6D2moFQw.003,4.2073374
hubert,train,6nv6D2moFQw.005,4.1676507
hubert,train,6oL9yyc9iJc.001,3.970463
hubert,train,6oL9yyc9iJc.003,4.199381
hubert,train,6tBnFWDqvJE.003,3.9009814
hubert,train,6tyhnIgNVs8.005,4.1225576
hubert,train,6uqXoPJSoPg.000,4.283425
hubert,train,6uqXoPJSoPg.003,4.4866323
hubert,train,6uqXoPJSoPg.004,4.446288
hubert,train,6uqXoPJSoPg.005,4.3017135
hubert,train,6wHQsN5g2RM.000,4.3943057
hubert,train,6wHQsN5g2RM.002,4.2131357
hubert,train,6wHQsN5g2RM.003,4.0576324
hubert,train,6wHQsN5g2RM.004,4.1605177
hubert,train,6wIEiqmuHOM.000,4.0609555
hubert,train,6waL_gUxtAM.000,3.9721932
hubert,train,6waL_gUxtAM.004,4.1059084
hubert,train,6xlHkQDHxbs.000,4.3021717
hubert,train,6zm71IHOCZA.000,4.615467
hubert,train,6zm71IHOCZA.001,4.04727
hubert,train,6zm71IHOCZA.002,4.2278414
hubert,train,70FJFG-MISQ.004,4.6907
hubert,train,75XbCb7G8kw.001,4.734228
hubert,train,75XbCb7G8kw.002,4.5607934
hubert,train,78zauTEQ-k8.000,4.340933
hubert,train,78zauTEQ-k8.001,4.269103
hubert,train,78zauTEQ-k8.004,4.0827246
hubert,train,79xbT95IyKI.001,4.163326
hubert,train,7BgScfRre5M.001,4.2429934
hubert,train,7BgScfRre5M.003,4.232967
hubert,train,7BgScfRre5M.004,4.220838
hubert,train,7FXs86Z98E0.002,4.1774025
hubert,train,7GRC7XjGzX8.001,4.1525044
hubert,train,7GRC7XjGzX8.003,4.0575047
hubert,train,7I-B2bBL0K0.004,4.210561
hubert,train,7IegDaeNlik.000,4.039102
hubert,train,7IegDaeNlik.002,4.27005
hubert,train,7IegDaeNlik.003,5.28465
hubert,train,7IegDaeNlik.005,4.9785914
hubert,train,7Kn5VT9bB4I.001,4.522674
hubert,train,7LHmNEH65Pk.000,4.170502
hubert,train,7LHmNEH65Pk.002,4.363255
hubert,train,7LHmNEH65Pk.004,4.0939975
hubert,train,7LHmNEH65Pk.005,4.275563
hubert,train,7MwZm3mhSA8.004,5.478745
hubert,train,7P2F5Mk_Q1s.000,4.013323
hubert,train,7P2F5Mk_Q1s.002,4.298281
hubert,train,7PYAn9njCHI.001,4.380814
hubert,train,7PYAn9njCHI.004,4.389923
hubert,train,7QeVs-mXmcI.003,4.2012014
hubert,train,7RQbn7LM10I.000,3.8683274
hubert,train,7TvOygqwNuE.000,3.8598228
hubert,train,7UQt8QB3cQY.001,3.9889205
hubert,train,7UQt8QB3cQY.002,4.1075745
hubert,train,7UQt8QB3cQY.003,3.9376366
hubert,train,7UQt8QB3cQY.004,4.117197
hubert,train,7Wr-fwmpRfw.001,4.112884
hubert,train,7Wr-fwmpRfw.003,3.9981942
hubert,train,7Y3S4nfQHeo.001,4.512126
hubert,train,7Y3S4nfQHeo.002,4.1394153
hubert,train,7Y3S4nfQHeo.005,4.3616085
hubert,train,7Y4cUPFEt-4.000,4.1175733
hubert,train,7Y4cUPFEt-4.002,3.9550183
hubert,train,7Y4cUPFEt-4.005,4.219231
hubert,train,7ZnijRlK5-E.002,4.0163
hubert,train,7ZnijRlK5-E.003,4.0767
hubert,train,7b9DirXrkHo.002,4.2157555
hubert,train,7b9DirXrkHo.003,4.4431243
hubert,train,7gyJdWaLpmE.003,4.6270537
hubert,train,7gyJdWaLpmE.004,3.9219763
hubert,train,7kO7jYYUVWg.004,3.8538566
hubert,train,7nJPNkWZDOY.003,4.0107164
hubert,train,7nhJXn9PI0I.001,4.327655
hubert,train,7nhJXn9PI0I.004,3.9522347
hubert,train,7nhJXn9PI0I.005,4.391334
hubert,train,7pLWTfnOSIU.001,4.1878786
hubert,train,7pLWTfnOSIU.004,5.025612
hubert,train,7pLYJKO75_c.001,4.261314
hubert,train,7qGYGbIg45c.002,4.1216564
hubert,train,7qGYGbIg45c.004,4.2679224
hubert,train,7qGYGbIg45c.005,4.2063556
hubert,train,7rZF73nDGEY.003,3.9154444
hubert,train,7s3itKIXww0.002,4.1772823
hubert,train,7tlMys6MZ34.000,4.210059
hubert,train,7tlMys6MZ34.001,4.104762
hubert,train,7tlMys6MZ34.003,4.2787466
hubert,train,7tlMys6MZ34.004,4.1492643
hubert,train,7tlMys6MZ34.005,3.9020467
hubert,train,7vF5WLD1RxY.003,4.376979
hubert,train,7wsksuXYoMY.000,4.128237
hubert,train,7wsksuXYoMY.001,4.2748575
hubert,train,7wsksuXYoMY.002,4.2344084
hubert,train,7wsksuXYoMY.004,4.3380876
hubert,train,7wsksuXYoMY.005,4.4629636
hubert,train,8-OKP1nf19E.000,4.1165032
hubert,train,8-OKP1nf19E.001,4.113487
hubert,train,8-OKP1nf19E.005,4.1270957
hubert,train,81f9t2HMNas.001,4.004763
hubert,train,81f9t2HMNas.002,4.678161
hubert,train,81f9t2HMNas.003,4.0643253
hubert,train,81f9t2HMNas.004,4.3436947
hubert,train,81f9t2HMNas.005,4.170131
hubert,train,836kYlEs9GI.001,4.57613
hubert,train,836kYlEs9GI.002,4.0600696
hubert,train,836kYlEs9GI.003,3.9798007
hubert,train,83cmR2fkyy8.002,4.2322974
hubert,train,83cmR2fkyy8.004,4.3976827
hubert,train,83cmR2fkyy8.005,4.128678
hubert,train,84Lz5a9yRZg.001,4.045333
hubert,train,84Lz5a9yRZg.002,4.1734195
hubert,train,84Lz5a9yRZg.004,4.1650963
hubert,train,84emxO86qa8.001,4.2053585
hubert,train,84emxO86qa8.002,4.1497016
hubert,train,84emxO86qa8.005,4.0276566
hubert,train,853IG69l2SE.000,4.4123797
hubert,train,853IG69l2SE.003,4.005691
hubert,train,86HyqfDcAJM.001,4.379746
hubert,train,86upzmhvpXw.001,4.219088
hubert,train,86upzmhvpXw.002,4.316323
hubert,train,86upzmhvpXw.005,4.299733
hubert,train,87r3cLkrw4A.002,4.1429076
hubert,train,8AnIttmflwI.002,4.055261
hubert,train,8AyIkT2Dg14.003,4.184954
hubert,train,8BE-2l-RBjA.000,4.2279477
hubert,train,8BE-2l-RBjA.003,4.1453667
hubert,train,8Bt-vEroq6M.003,3.9058301
hubert,train,8Bt-vEroq6M.004,4.0773625
hubert,train,8GFElKeREfQ.000,4.262475
hubert,train,8GFElKeREfQ.005,4.119711
hubert,train,8HqEniErmmE.000,4.4565516
hubert,train,8KyS0FKbKfI.002,4.232235
hubert,train,8OGiv7FetSQ.000,4.0244823
hubert,train,8OGiv7FetSQ.001,4.1312103
hubert,train,8OGiv7FetSQ.002,3.99613
hubert,train,8OGiv7FetSQ.004,4.1077633
hubert,train,8PXQ_5tUv74.000,4.115939
hubert,train,8PXQ_5tUv74.001,4.2321677
hubert,train,8PXQ_5tUv74.004,4.0106363
hubert,train,8PXQ_5tUv74.005,3.953978
hubert,train,8QtlG5ujHyc.001,4.034317
hubert,train,8RObWRnyuG0.001,3.9178038
hubert,train,8RVJqjILSD0.000,4.183074
hubert,train,8RVJqjILSD0.001,4.3514185
hubert,train,8RVJqjILSD0.003,4.3450313
hubert,train,8XBprf4NyOg.001,4.51199
hubert,train,8XBprf4NyOg.002,4.4365706
hubert,train,8XBprf4NyOg.004,4.2003307
hubert,train,8XBprf4NyOg.005,4.258319
hubert,train,8XJCdulCPkM.003,4.597039
hubert,train,8XJCdulCPkM.004,4.5331316
hubert,train,8XJCdulCPkM.005,4.403611
hubert,train,8YQKwMdiaAE.001,4.4905767
hubert,train,8YQKwMdiaAE.002,3.871495
hubert,train,8Yo-27O0P38.003,4.596766
hubert,train,8Z6PrQdqffA.001,4.038738
hubert,train,8Z6PrQdqffA.002,4.1269994
hubert,train,8Z6PrQdqffA.004,4.058005
hubert,train,8Z6PrQdqffA.005,3.877757
hubert,train,8ZHpqRJ39HA.002,4.429435
hubert,train,8ZHpqRJ39HA.003,4.250894
hubert,train,8ZHpqRJ39HA.004,4.4717317
hubert,train,8ZHpqRJ39HA.005,4.4758754
hubert,train,8aLr0vNobr4.000,4.273463
hubert,train,8aLr0vNobr4.001,4.25354
hubert,train,8aLr0vNobr4.004,4.11408
hubert,train,8aPfoJiDeBY.004,4.4472437
hubert,train,8bn3HZY76xU.000,4.5142503
hubert,train,8bn3HZY76xU.001,4.4972696
hubert,train,8bn3HZY76xU.004,4.434282
hubert,train,8c4_VDh2r5s.001,4.1565766
hubert,train,8cIuBkFoh0s.000,3.8963065
hubert,train,8dVcA5J1Dcw.000,4.0549016
hubert,train,8e4nnel_x-M.001,4.3908486
hubert,train,8e4nnel_x-M.005,4.0750527
hubert,train,8eeZjC_bmtc.001,4.390113
hubert,train,8eeZjC_bmtc.005,3.9707062
hubert,train,8g5jPiQ6XdA.001,4.2825217
hubert,train,8g5jPiQ6XdA.003,4.39077
hubert,train,8g5jPiQ6XdA.004,4.260376
hubert,train,8gvBbE6iZNo.001,4.469005
hubert,train,8gvBbE6iZNo.003,4.2481413
hubert,train,8gvBbE6iZNo.005,4.31116
hubert,train,8hGOOynn3ZU.003,4.722629
hubert,train,8hGOOynn3ZU.005,4.370149
hubert,train,8hW6WfYBP18.001,3.8449137
hubert,train,8hW6WfYBP18.005,4.0035214
hubert,train,8hfhLOXpCNM.002,4.195831
hubert,train,8hfhLOXpCNM.005,3.8955712
hubert,train,8i7H-uSCQcc.001,4.3543205
hubert,train,8i7H-uSCQcc.004,4.1004887
hubert,train,8lg8A_zFOmg.000,4.175734
hubert,train,8mZZlnbmOYE.000,4.4839077
hubert,train,8mZZlnbmOYE.001,4.651016
hubert,train,8mZZlnbmOYE.003,4.39375
hubert,train,8mZZlnbmOYE.004,4.497739
hubert,train,8n6G3V3-Tk8.002,4.035803
hubert,train,8n6G3V3-Tk8.005,4.065774
hubert,train,8narByy2B5g.000,4.216366
hubert,train,8narByy2B5g.001,4.00413
hubert,train,8narByy2B5g.004,4.2427335
hubert,train,8pM3X-xsD4s.001,4.331991
hubert,train,8py6SksNsZQ.001,4.0703464
hubert,train,8py6SksNsZQ.002,4.327351
hubert,train,8py6SksNsZQ.003,4.1951694
hubert,train,8py6SksNsZQ.005,4.429738
hubert,train,8qDKGnABATw.001,3.8507311
hubert,train,8qG1sMihtPA.000,4.0465665
hubert,train,8qG1sMihtPA.003,4.105658
hubert,train,8qG1sMihtPA.004,4.1242228
hubert,train,8qesctueAV0.000,4.1390777
hubert,train,8toLcoDcGOY.001,4.255345
hubert,train,8toLcoDcGOY.003,4.108678
hubert,train,8waTw8jF1Ys.000,4.196932
hubert,train,8xHdW7Zx_OY.000,4.546528
hubert,train,8xHdW7Zx_OY.001,4.3730135
hubert,train,8yFYvQ_kxW8.000,4.2293024
hubert,train,8yFYvQ_kxW8.001,3.8744879
hubert,train,8yFYvQ_kxW8.003,3.9751377
hubert,train,8yFYvQ_kxW8.005,3.9254167
hubert,train,8z-WF2UNRb8.002,4.2336254
hubert,train,9-lptN92A68.005,4.204776
hubert,train,90p68AEmNMA.000,4.591094
hubert,train,90p68AEmNMA.001,4.167383
hubert,train,93XyRBd_HqU.002,4.3596263
hubert,train,98fnGDVky00.000,6.5587153
hubert,train,98fnGDVky00.001,4.4798017
hubert,train,98fnGDVky00.002,4.9519753
hubert,train,98fnGDVky00.003,4.4564137
hubert,train,98fnGDVky00.004,4.2633095
hubert,train,98fnGDVky00.005,7.031198
hubert,train,99OBSlFjLXI.000,4.305756
hubert,train,99OBSlFjLXI.002,4.015466
hubert,train,9AsxY-x-TjM.000,4.013329
hubert,train,9AsxY-x-TjM.002,3.9000113
hubert,train,9AsxY-x-TjM.004,4.0010376
hubert,train,9CPKW0sqR3E.000,3.792288
hubert,train,9CPKW0sqR3E.001,3.8952508
hubert,train,9CPKW0sqR3E.002,3.854002
hubert,train,9CPKW0sqR3E.003,4.043806
hubert,train,9CPKW0sqR3E.005,3.828569
hubert,train,9Crw2RtrBcY.000,4.534955
hubert,train,9Crw2RtrBcY.001,4.307094
hubert,train,9Crw2RtrBcY.002,4.2875314
hubert,train,9Crw2RtrBcY.003,4.1628985
hubert,train,9Crw2RtrBcY.004,4.560718
hubert,train,9DF_-PXbpkg.001,4.4785585
hubert,train,9DF_-PXbpkg.002,4.5338807
hubert,train,9DF_-PXbpkg.003,4.5861855
hubert,train,9FN1KxoTMtQ.000,4.219458
hubert,train,9J-KIPMQmqk.004,4.4947395
hubert,train,9J-KIPMQmqk.005,4.4966607
hubert,train,9KAqOrdiZ4I.001,4.098445
hubert,train,9KAqOrdiZ4I.002,3.9702456
hubert,train,9Lbj3wpwk-c.000,4.5153766
hubert,train,9Lbj3wpwk-c.001,4.2896743
hubert,train,9Lbj3wpwk-c.003,4.96582
hubert,train,9Lbj3wpwk-c.004,4.0554023
hubert,train,9ND95tPlYt4.000,4.109607
hubert,train,9QGTbcqb2tM.001,4.456651
hubert,train,9QGTbcqb2tM.002,4.558544
hubert,train,9QGTbcqb2tM.003,4.6693144
hubert,train,9QOFKbaPX3M.000,4.496359
hubert,train,9QOFKbaPX3M.001,4.2743726
hubert,train,9QOFKbaPX3M.002,4.1110973
hubert,train,9RfE2-aTvaM.000,4.092751
hubert,train,9RfE2-aTvaM.001,4.309946
hubert,train,9RfE2-aTvaM.003,4.1246676
hubert,train,9SGTRbePKLI.004,3.8780742
hubert,train,9UEBU_yiTPs.001,3.7347162
hubert,train,9UEBU_yiTPs.002,3.7326434
hubert,train,9UUtf0_ZR14.001,4.2524996
hubert,train,9UWCHrG5mys.001,4.055572
hubert,train,9UWCHrG5mys.004,4.078936
hubert,train,9XqeGs2MMic.000,4.146389
hubert,train,9XvDnTa0Z1M.003,3.9817805
hubert,train,9ZMIYSBYIh8.000,3.7987654
hubert,train,9ZMIYSBYIh8.003,4.094391
hubert,train,9_6auSk_wkY.000,4.078953
hubert,train,9_6auSk_wkY.004,4.0498524
hubert,train,9_6auSk_wkY.005,3.942531
hubert,train,9a-3LrB7cDI.000,4.5597286
hubert,train,9a-3LrB7cDI.003,4.4929857
hubert,train,9a-3LrB7cDI.004,4.472909
hubert,train,9a-3LrB7cDI.005,4.4944754
hubert,train,9c66Lb7e1BQ.002,4.1996536
hubert,train,9c66Lb7e1BQ.003,4.1950035
hubert,train,9cHxDnk6SUs.000,4.3559275
hubert,train,9cHxDnk6SUs.001,4.417938
hubert,train,9cHxDnk6SUs.002,4.412118
hubert,train,9cHxDnk6SUs.005,4.3876963
hubert,train,9cWmvIfAAn0.000,4.5024996
hubert,train,9cj8rrj1wSk.000,3.825479
hubert,train,9cj8rrj1wSk.004,3.7045414
hubert,train,9cj8rrj1wSk.005,4.034042
hubert,train,9eNHxfOV2Kg.002,4.3691516
hubert,train,9eNHxfOV2Kg.004,4.2964883
hubert,train,9hMSThogdKo.001,4.5492363
hubert,train,9hqH1PJ6cG8.001,4.0260854
hubert,train,9kEyN8a76j4.004,3.964171
hubert,train,9kEyN8a76j4.005,4.043955
hubert,train,9mAw0B-mEPQ.001,4.242589
hubert,train,9mAw0B-mEPQ.005,4.048496
hubert,train,9mM_0vrO3wc.003,4.391851
hubert,train,9n8dNi-ERQ0.003,3.9230793
hubert,train,9n8dNi-ERQ0.004,4.0965858
hubert,train,9o10YrQykMk.000,4.2064548
hubert,train,9o10YrQykMk.002,4.167809
hubert,train,9o10YrQykMk.003,4.170945
hubert,train,9pGJyf1MXLY.000,4.062144
hubert,train,9pGJyf1MXLY.002,3.9578369
hubert,train,9pGJyf1MXLY.005,4.08062
hubert,train,9rF3BEXetOo.000,4.0353947
hubert,train,9sfpnlBRCl0.000,4.1486144
hubert,train,9uMpKla2OQM.001,3.7761812
hubert,train,9xJ0rFCU-OM.004,4.043403
hubert,train,9xJ0rFCU-OM.005,4.1415353
hubert,train,9yZEb6bdxNY.000,4.3025064
hubert,train,9yZEb6bdxNY.004,4.160158
hubert,train,9ydyJKZBWiA.000,4.177945
hubert,train,9ydyJKZBWiA.001,4.151803
hubert,train,9ydyJKZBWiA.002,4.3557773
hubert,train,9ydyJKZBWiA.003,4.027303
hubert,train,9ydyJKZBWiA.005,4.0671134
hubert,train,9z5cV1ANYwE.002,4.0462227
hubert,train,A0braVJH3Pw.000,4.169627
hubert,train,A0braVJH3Pw.001,4.40845
hubert,train,A0braVJH3Pw.002,4.407416
hubert,train,A0braVJH3Pw.003,4.3364506
hubert,train,A0braVJH3Pw.004,4.3031335
hubert,train,A1lbD_OCuj4.000,4.2116017
hubert,train,A1lbD_OCuj4.003,4.1660624
hubert,train,A1lbD_OCuj4.005,4.492654
hubert,train,A3StIKMjn4k.001,4.497105
hubert,train,A3StIKMjn4k.002,4.2285695
hubert,train,A3StIKMjn4k.004,4.26298
hubert,train,A3StIKMjn4k.005,4.345275
hubert,train,A4zSLp-1gps.000,4.1117964
hubert,train,A4zSLp-1gps.002,4.1041536
hubert,train,A4zSLp-1gps.005,3.9154549
hubert,train,A6ZWTfKPLPE.001,4.1033196
hubert,train,A6ZWTfKPLPE.002,4.226493
hubert,train,A6ZWTfKPLPE.003,4.340945
hubert,train,A6ZWTfKPLPE.004,4.1632843
hubert,train,A6ZWTfKPLPE.005,4.2517843
hubert,train,A7exx3pEPkE.000,4.2094765
hubert,train,A7exx3pEPkE.003,4.072787
hubert,train,A7exx3pEPkE.005,4.02859
hubert,train,A7qb47cmxJo.000,4.139611
hubert,train,A7qb47cmxJo.005,4.2495775
hubert,train,ABWFQuPG1LA.000,4.3034534
hubert,train,ABWFQuPG1LA.002,4.842654
hubert,train,ABWFQuPG1LA.003,4.698061
hubert,train,ABWFQuPG1LA.004,4.410444
hubert,train,ABWFQuPG1LA.005,4.157511
hubert,train,ADa9rkwF2uA.000,4.4472966
hubert,train,ADa9rkwF2uA.001,4.3745337
hubert,train,ADa9rkwF2uA.002,4.1055875
hubert,train,ADa9rkwF2uA.003,4.2878113
hubert,train,AEqpMdMeMZA.002,5.052037
hubert,train,AFQz-qy0FkY.001,4.1291156
hubert,train,AFtQfwBA_gI.000,4.3045726
hubert,train,AFvUxDwJB84.000,4.1956415
hubert,train,AFvUxDwJB84.001,4.463617
hubert,train,AFvUxDwJB84.002,4.0044494
hubert,train,AFvUxDwJB84.003,4.153915
hubert,train,AGYoSGlq-ck.002,3.7857146
hubert,train,AJIphVRpYrg.002,4.093765
hubert,train,AJIphVRpYrg.003,3.908156
hubert,train,AJIphVRpYrg.004,3.93585
hubert,train,AJIphVRpYrg.005,3.84772
hubert,train,AP0aklGHino.000,4.3972745
hubert,train,AP0aklGHino.003,4.3138275
hubert,train,AP0aklGHino.005,4.86029
hubert,train,APqMkruLkoE.004,4.303919
hubert,train,AQz6_ZpzGIE.003,4.187545
hubert,train,AR3UwbmgKuQ.001,4.3342
hubert,train,AR3UwbmgKuQ.003,4.2275143
hubert,train,AR3UwbmgKuQ.004,4.262818
hubert,train,AR3UwbmgKuQ.005,4.196782
hubert,train,AS8snUf9eX0.000,3.9846635
hubert,train,AS8snUf9eX0.001,4.135395
hubert,train,AS8snUf9eX0.002,4.123954
hubert,train,AS8snUf9eX0.003,4.0318046
hubert,train,ASDpn9yOYAo.002,4.118354
hubert,train,AV7aKrAs-kM.005,4.0551705
hubert,train,AVLEr0sYFhs.000,4.014796
hubert,train,AWZLchLstio.003,4.287005
hubert,train,AWe6ZZUmlZw.000,4.4830875
hubert,train,AWe6ZZUmlZw.004,4.2146964
hubert,train,AWe6ZZUmlZw.005,4.5731554
hubert,train,AWyKLALCUyM.000,4.1753964
hubert,train,AZ2HyBOmliQ.005,4.7116656
hubert,train,AZj2VoCcayA.000,4.1605577
hubert,train,AZj2VoCcayA.001,4.2240424
hubert,train,AZj2VoCcayA.005,4.1826324
hubert,train,Af_F0IzHK6o.000,4.2999105
hubert,train,Af_F0IzHK6o.004,4.3869824
hubert,train,Agg7z10B_iY.000,4.105125
hubert,train,Agg7z10B_iY.001,4.105865
hubert,train,Agg7z10B_iY.002,4.1316633
hubert,train,AheKnXrL0Wk.002,4.2017517
hubert,train,Ahiq4zhmYco.002,4.1948233
hubert,train,AjCI_w9Szks.005,4.3193765
hubert,train,AlEqtGWa43g.000,3.986365
hubert,train,AlEqtGWa43g.005,4.087715
hubert,train,Alox0G4xUfM.000,3.9908278
