clip_id,split_official,audio_in,audio_out,orig_duration_sec,flag_short,video_path,best_stream,mono_mode,raw_wav,best_rms,best_peak
117jrwvl2Nc.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\117jrwvl2Nc.000.wav,output\preprocessing\preprocessed_full\117jrwvl2Nc.000.wav,15.3019375,0,,,,,,
117jrwvl2Nc.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\117jrwvl2Nc.004.wav,output\preprocessing\preprocessed_full\117jrwvl2Nc.004.wav,15.3019375,0,,,,,,
12Ezy1y1cWY.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\12Ezy1y1cWY.001.wav,output\preprocessing\preprocessed_full\12Ezy1y1cWY.001.wav,15.3019375,0,,,,,,
12Ezy1y1cWY.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\12Ezy1y1cWY.005.wav,output\preprocessing\preprocessed_full\12Ezy1y1cWY.005.wav,15.3019375,0,,,,,,
12Hbl_oZF9c.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\12Hbl_oZF9c.001.wav,output\preprocessing\preprocessed_full\12Hbl_oZF9c.001.wav,15.3019375,0,,,,,,
12Hbl_oZF9c.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\12Hbl_oZF9c.003.wav,output\preprocessing\preprocessed_full\12Hbl_oZF9c.003.wav,15.3019375,0,,,,,,
12lqQE6oPNE.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\12lqQE6oPNE.001.wav,output\preprocessing\preprocessed_full\12lqQE6oPNE.001.wav,15.3019375,0,,,,,,
13KtmgntgQw.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\13KtmgntgQw.002.wav,output\preprocessing\preprocessed_full\13KtmgntgQw.002.wav,15.3019375,0,,,,,,
13XlKeC_p3U.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\13XlKeC_p3U.000.wav,output\preprocessing\preprocessed_full\13XlKeC_p3U.000.wav,15.3019375,0,,,,,,
13XlKeC_p3U.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\13XlKeC_p3U.001.wav,output\preprocessing\preprocessed_full\13XlKeC_p3U.001.wav,15.3019375,0,,,,,,
13kjwEtSyXc.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\13kjwEtSyXc.000.wav,output\preprocessing\preprocessed_full\13kjwEtSyXc.000.wav,15.3019375,0,,,,,,
13kjwEtSyXc.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\13kjwEtSyXc.002.wav,output\preprocessing\preprocessed_full\13kjwEtSyXc.002.wav,15.3019375,0,,,,,,
13kjwEtSyXc.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\13kjwEtSyXc.004.wav,output\preprocessing\preprocessed_full\13kjwEtSyXc.004.wav,15.3019375,0,,,,,,
15yOT2ZolPE.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\15yOT2ZolPE.002.wav,output\preprocessing\preprocessed_full\15yOT2ZolPE.002.wav,15.3019375,0,,,,,,
176vWywoq9E.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\176vWywoq9E.000.wav,output\preprocessing\preprocessed_full\176vWywoq9E.000.wav,15.3019375,0,,,,,,
176vWywoq9E.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\176vWywoq9E.001.wav,output\preprocessing\preprocessed_full\176vWywoq9E.001.wav,15.3019375,0,,,,,,
176vWywoq9E.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\176vWywoq9E.002.wav,output\preprocessing\preprocessed_full\176vWywoq9E.002.wav,15.3019375,0,,,,,,
176vWywoq9E.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\176vWywoq9E.004.wav,output\preprocessing\preprocessed_full\176vWywoq9E.004.wav,15.3019375,0,,,,,,
184MlJCcboQ.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\184MlJCcboQ.000.wav,output\preprocessing\preprocessed_full\184MlJCcboQ.000.wav,15.3019375,0,,,,,,
186c7kCyCHQ.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\186c7kCyCHQ.005.wav,output\preprocessing\preprocessed_full\186c7kCyCHQ.005.wav,15.3019375,0,,,,,,
19cplBTXyoY.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\19cplBTXyoY.002.wav,output\preprocessing\preprocessed_full\19cplBTXyoY.002.wav,15.3019375,0,,,,,,
19pTUX8KfYM.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\19pTUX8KfYM.000.wav,output\preprocessing\preprocessed_full\19pTUX8KfYM.000.wav,15.3019375,0,,,,,,
1AMp8Y_0UGc.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1AMp8Y_0UGc.000.wav,output\preprocessing\preprocessed_full\1AMp8Y_0UGc.000.wav,15.3019375,0,,,,,,
1AMp8Y_0UGc.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1AMp8Y_0UGc.002.wav,output\preprocessing\preprocessed_full\1AMp8Y_0UGc.002.wav,15.3019375,0,,,,,,
1AMp8Y_0UGc.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1AMp8Y_0UGc.004.wav,output\preprocessing\preprocessed_full\1AMp8Y_0UGc.004.wav,15.3019375,0,,,,,,
1CYzbX8AaP8.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1CYzbX8AaP8.001.wav,output\preprocessing\preprocessed_full\1CYzbX8AaP8.001.wav,15.3019375,0,,,,,,
1CYzbX8AaP8.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1CYzbX8AaP8.003.wav,output\preprocessing\preprocessed_full\1CYzbX8AaP8.003.wav,15.3019375,0,,,,,,
1DCnIad1Y0w.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1DCnIad1Y0w.002.wav,output\preprocessing\preprocessed_full\1DCnIad1Y0w.002.wav,15.3019375,0,,,,,,
1Gn4GX8miWQ.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1Gn4GX8miWQ.000.wav,output\preprocessing\preprocessed_full\1Gn4GX8miWQ.000.wav,15.3019375,0,,,,,,
1Gn4GX8miWQ.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1Gn4GX8miWQ.001.wav,output\preprocessing\preprocessed_full\1Gn4GX8miWQ.001.wav,15.3019375,0,,,,,,
1Gn4GX8miWQ.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1Gn4GX8miWQ.002.wav,output\preprocessing\preprocessed_full\1Gn4GX8miWQ.002.wav,15.3019375,0,,,,,,
1Gn4GX8miWQ.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1Gn4GX8miWQ.003.wav,output\preprocessing\preprocessed_full\1Gn4GX8miWQ.003.wav,15.3019375,0,,,,,,
1Gn4GX8miWQ.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1Gn4GX8miWQ.004.wav,output\preprocessing\preprocessed_full\1Gn4GX8miWQ.004.wav,15.3019375,0,,,,,,
1Gn4GX8miWQ.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1Gn4GX8miWQ.005.wav,output\preprocessing\preprocessed_full\1Gn4GX8miWQ.005.wav,15.3019375,0,,,,,,
1Kb5d-w3YJ8.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1Kb5d-w3YJ8.002.wav,output\preprocessing\preprocessed_full\1Kb5d-w3YJ8.002.wav,15.3019375,0,,,,,,
1Lv72Si4GnY.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1Lv72Si4GnY.001.wav,output\preprocessing\preprocessed_full\1Lv72Si4GnY.001.wav,15.3019375,0,,,,,,
1OGu_7IljCo.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1OGu_7IljCo.004.wav,output\preprocessing\preprocessed_full\1OGu_7IljCo.004.wav,15.3019375,0,,,,,,
1RMdiCbNNh4.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1RMdiCbNNh4.003.wav,output\preprocessing\preprocessed_full\1RMdiCbNNh4.003.wav,15.3019375,0,,,,,,
1RMdiCbNNh4.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1RMdiCbNNh4.005.wav,output\preprocessing\preprocessed_full\1RMdiCbNNh4.005.wav,15.3019375,0,,,,,,
1S0SxmfbOus.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1S0SxmfbOus.002.wav,output\preprocessing\preprocessed_full\1S0SxmfbOus.002.wav,15.3019375,0,,,,,,
1UaqZEUUk9I.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1UaqZEUUk9I.000.wav,output\preprocessing\preprocessed_full\1UaqZEUUk9I.000.wav,15.3019375,0,,,,,,
1UaqZEUUk9I.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1UaqZEUUk9I.002.wav,output\preprocessing\preprocessed_full\1UaqZEUUk9I.002.wav,15.3019375,0,,,,,,
1W7XLdNpEgc.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1W7XLdNpEgc.001.wav,output\preprocessing\preprocessed_full\1W7XLdNpEgc.001.wav,15.3019375,0,,,,,,
1W7XLdNpEgc.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1W7XLdNpEgc.005.wav,output\preprocessing\preprocessed_full\1W7XLdNpEgc.005.wav,15.3019375,0,,,,,,
1Wh2mIFrGvk.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1Wh2mIFrGvk.001.wav,output\preprocessing\preprocessed_full\1Wh2mIFrGvk.001.wav,15.3019375,0,,,,,,
1XqMZQu_pP4.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1XqMZQu_pP4.002.wav,output\preprocessing\preprocessed_full\1XqMZQu_pP4.002.wav,15.3019375,0,,,,,,
1YsZ4GPpyBA.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1YsZ4GPpyBA.004.wav,output\preprocessing\preprocessed_full\1YsZ4GPpyBA.004.wav,15.3019375,0,,,,,,
1YsZ4GPpyBA.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1YsZ4GPpyBA.005.wav,output\preprocessing\preprocessed_full\1YsZ4GPpyBA.005.wav,15.3019375,0,,,,,,
1ZqHFoxLz54.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1ZqHFoxLz54.000.wav,output\preprocessing\preprocessed_full\1ZqHFoxLz54.000.wav,15.3019375,0,,,,,,
1cqwKxx6GF8.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1cqwKxx6GF8.001.wav,output\preprocessing\preprocessed_full\1cqwKxx6GF8.001.wav,15.3019375,0,,,,,,
1cqwKxx6GF8.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1cqwKxx6GF8.004.wav,output\preprocessing\preprocessed_full\1cqwKxx6GF8.004.wav,15.3019375,0,,,,,,
1cqwKxx6GF8.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1cqwKxx6GF8.005.wav,output\preprocessing\preprocessed_full\1cqwKxx6GF8.005.wav,15.3019375,0,,,,,,
1dOaM7zWPo8.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1dOaM7zWPo8.000.wav,output\preprocessing\preprocessed_full\1dOaM7zWPo8.000.wav,15.3019375,0,,,,,,
1eOvtoZCie8.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1eOvtoZCie8.000.wav,output\preprocessing\preprocessed_full\1eOvtoZCie8.000.wav,15.3019375,0,,,,,,
1eOvtoZCie8.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1eOvtoZCie8.002.wav,output\preprocessing\preprocessed_full\1eOvtoZCie8.002.wav,15.3019375,0,,,,,,
1eOvtoZCie8.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1eOvtoZCie8.004.wav,output\preprocessing\preprocessed_full\1eOvtoZCie8.004.wav,15.3019375,0,,,,,,
1eOvtoZCie8.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1eOvtoZCie8.005.wav,output\preprocessing\preprocessed_full\1eOvtoZCie8.005.wav,15.3019375,0,,,,,,
1fsFL_qNYlQ.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1fsFL_qNYlQ.001.wav,output\preprocessing\preprocessed_full\1fsFL_qNYlQ.001.wav,15.3019375,0,,,,,,
1fsFL_qNYlQ.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1fsFL_qNYlQ.005.wav,output\preprocessing\preprocessed_full\1fsFL_qNYlQ.005.wav,15.3019375,0,,,,,,
1hpZ2ecWqtI.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1hpZ2ecWqtI.002.wav,output\preprocessing\preprocessed_full\1hpZ2ecWqtI.002.wav,15.3019375,0,,,,,,
1hpZ2ecWqtI.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1hpZ2ecWqtI.003.wav,output\preprocessing\preprocessed_full\1hpZ2ecWqtI.003.wav,15.3019375,0,,,,,,
1hpZ2ecWqtI.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1hpZ2ecWqtI.005.wav,output\preprocessing\preprocessed_full\1hpZ2ecWqtI.005.wav,15.3019375,0,,,,,,
1izSTcQI7H4.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1izSTcQI7H4.000.wav,output\preprocessing\preprocessed_full\1izSTcQI7H4.000.wav,15.3019375,0,,,,,,
1izSTcQI7H4.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1izSTcQI7H4.004.wav,output\preprocessing\preprocessed_full\1izSTcQI7H4.004.wav,15.3019375,0,,,,,,
1jC4vsQsjwM.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1jC4vsQsjwM.002.wav,output\preprocessing\preprocessed_full\1jC4vsQsjwM.002.wav,15.3019375,0,,,,,,
1jC4vsQsjwM.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1jC4vsQsjwM.004.wav,output\preprocessing\preprocessed_full\1jC4vsQsjwM.004.wav,15.3019375,0,,,,,,
1jC4vsQsjwM.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1jC4vsQsjwM.005.wav,output\preprocessing\preprocessed_full\1jC4vsQsjwM.005.wav,15.3019375,0,,,,,,
1m67onLoRwY.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1m67onLoRwY.000.wav,output\preprocessing\preprocessed_full\1m67onLoRwY.000.wav,15.3019375,0,,,,,,
1m67onLoRwY.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1m67onLoRwY.003.wav,output\preprocessing\preprocessed_full\1m67onLoRwY.003.wav,15.3019375,0,,,,,,
1mHjMNZZvFo.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1mHjMNZZvFo.000.wav,output\preprocessing\preprocessed_full\1mHjMNZZvFo.000.wav,15.3019375,0,,,,,,
1mHjMNZZvFo.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1mHjMNZZvFo.003.wav,output\preprocessing\preprocessed_full\1mHjMNZZvFo.003.wav,15.3019375,0,,,,,,
1mHjMNZZvFo.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1mHjMNZZvFo.004.wav,output\preprocessing\preprocessed_full\1mHjMNZZvFo.004.wav,15.3019375,0,,,,,,
1mHjMNZZvFo.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1mHjMNZZvFo.005.wav,output\preprocessing\preprocessed_full\1mHjMNZZvFo.005.wav,15.3019375,0,,,,,,
1mODTfLRGdI.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1mODTfLRGdI.000.wav,output\preprocessing\preprocessed_full\1mODTfLRGdI.000.wav,15.3019375,0,,,,,,
1mODTfLRGdI.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1mODTfLRGdI.001.wav,output\preprocessing\preprocessed_full\1mODTfLRGdI.001.wav,15.3019375,0,,,,,,
1mODTfLRGdI.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1mODTfLRGdI.003.wav,output\preprocessing\preprocessed_full\1mODTfLRGdI.003.wav,15.3019375,0,,,,,,
1mReUxIEuw0.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1mReUxIEuw0.000.wav,output\preprocessing\preprocessed_full\1mReUxIEuw0.000.wav,15.3019375,0,,,,,,
1mReUxIEuw0.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1mReUxIEuw0.005.wav,output\preprocessing\preprocessed_full\1mReUxIEuw0.005.wav,15.3019375,0,,,,,,
1mdMhaq5p4w.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1mdMhaq5p4w.001.wav,output\preprocessing\preprocessed_full\1mdMhaq5p4w.001.wav,15.3019375,0,,,,,,
1mdMhaq5p4w.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1mdMhaq5p4w.002.wav,output\preprocessing\preprocessed_full\1mdMhaq5p4w.002.wav,15.3019375,0,,,,,,
1mdMhaq5p4w.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1mdMhaq5p4w.004.wav,output\preprocessing\preprocessed_full\1mdMhaq5p4w.004.wav,15.3019375,0,,,,,,
1mdMhaq5p4w.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1mdMhaq5p4w.005.wav,output\preprocessing\preprocessed_full\1mdMhaq5p4w.005.wav,15.3019375,0,,,,,,
1mfrM-FT-5E.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1mfrM-FT-5E.000.wav,output\preprocessing\preprocessed_full\1mfrM-FT-5E.000.wav,15.3019375,0,,,,,,
1pm5uoU85FI.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1pm5uoU85FI.000.wav,output\preprocessing\preprocessed_full\1pm5uoU85FI.000.wav,15.3019375,0,,,,,,
1pm5uoU85FI.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1pm5uoU85FI.001.wav,output\preprocessing\preprocessed_full\1pm5uoU85FI.001.wav,15.3019375,0,,,,,,
1pm5uoU85FI.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1pm5uoU85FI.003.wav,output\preprocessing\preprocessed_full\1pm5uoU85FI.003.wav,15.3019375,0,,,,,,
1q-N_zbsAg0.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1q-N_zbsAg0.000.wav,output\preprocessing\preprocessed_full\1q-N_zbsAg0.000.wav,15.3019375,0,,,,,,
1q-N_zbsAg0.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1q-N_zbsAg0.001.wav,output\preprocessing\preprocessed_full\1q-N_zbsAg0.001.wav,15.3019375,0,,,,,,
1q-N_zbsAg0.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1q-N_zbsAg0.003.wav,output\preprocessing\preprocessed_full\1q-N_zbsAg0.003.wav,15.3019375,0,,,,,,
1q-N_zbsAg0.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1q-N_zbsAg0.004.wav,output\preprocessing\preprocessed_full\1q-N_zbsAg0.004.wav,15.3019375,0,,,,,,
1sjXuXtx9-E.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1sjXuXtx9-E.000.wav,output\preprocessing\preprocessed_full\1sjXuXtx9-E.000.wav,15.3019375,0,,,,,,
1tPH6PNeOSk.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1tPH6PNeOSk.002.wav,output\preprocessing\preprocessed_full\1tPH6PNeOSk.002.wav,15.3019375,0,,,,,,
1tPH6PNeOSk.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1tPH6PNeOSk.004.wav,output\preprocessing\preprocessed_full\1tPH6PNeOSk.004.wav,15.3019375,0,,,,,,
1uCO2d0pFg0.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1uCO2d0pFg0.000.wav,output\preprocessing\preprocessed_full\1uCO2d0pFg0.000.wav,15.3019375,0,,,,,,
1wWMWbl6ILg.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1wWMWbl6ILg.004.wav,output\preprocessing\preprocessed_full\1wWMWbl6ILg.004.wav,15.3019375,0,,,,,,
1yIGI42lzak.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1yIGI42lzak.001.wav,output\preprocessing\preprocessed_full\1yIGI42lzak.001.wav,15.3019375,0,,,,,,
1yIGI42lzak.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1yIGI42lzak.002.wav,output\preprocessing\preprocessed_full\1yIGI42lzak.002.wav,15.3019375,0,,,,,,
1yIGI42lzak.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1yIGI42lzak.003.wav,output\preprocessing\preprocessed_full\1yIGI42lzak.003.wav,15.3019375,0,,,,,,
1yIGI42lzak.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1yIGI42lzak.005.wav,output\preprocessing\preprocessed_full\1yIGI42lzak.005.wav,15.3019375,0,,,,,,
1yjRBwUiYxs.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\1yjRBwUiYxs.005.wav,output\preprocessing\preprocessed_full\1yjRBwUiYxs.005.wav,15.3019375,0,,,,,,
2-LDYe7OXZU.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2-LDYe7OXZU.000.wav,output\preprocessing\preprocessed_full\2-LDYe7OXZU.000.wav,15.3019375,0,,,,,,
2-LDYe7OXZU.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2-LDYe7OXZU.001.wav,output\preprocessing\preprocessed_full\2-LDYe7OXZU.001.wav,15.3019375,0,,,,,,
2-LDYe7OXZU.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2-LDYe7OXZU.003.wav,output\preprocessing\preprocessed_full\2-LDYe7OXZU.003.wav,15.3019375,0,,,,,,
2-LDYe7OXZU.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2-LDYe7OXZU.005.wav,output\preprocessing\preprocessed_full\2-LDYe7OXZU.005.wav,15.3019375,0,,,,,,
26ZnknvfdNM.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\26ZnknvfdNM.001.wav,output\preprocessing\preprocessed_full\26ZnknvfdNM.001.wav,15.3019375,0,,,,,,
26ZnknvfdNM.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\26ZnknvfdNM.002.wav,output\preprocessing\preprocessed_full\26ZnknvfdNM.002.wav,15.3019375,0,,,,,,
26ZnknvfdNM.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\26ZnknvfdNM.003.wav,output\preprocessing\preprocessed_full\26ZnknvfdNM.003.wav,15.3019375,0,,,,,,
26ZnknvfdNM.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\26ZnknvfdNM.004.wav,output\preprocessing\preprocessed_full\26ZnknvfdNM.004.wav,15.3019375,0,,,,,,
29UCGJldICw.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\29UCGJldICw.005.wav,output\preprocessing\preprocessed_full\29UCGJldICw.005.wav,15.3019375,0,,,,,,
2AV8m02PjdU.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2AV8m02PjdU.000.wav,output\preprocessing\preprocessed_full\2AV8m02PjdU.000.wav,15.3019375,0,,,,,,
2AV8m02PjdU.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2AV8m02PjdU.002.wav,output\preprocessing\preprocessed_full\2AV8m02PjdU.002.wav,15.3019375,0,,,,,,
2AV8m02PjdU.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2AV8m02PjdU.003.wav,output\preprocessing\preprocessed_full\2AV8m02PjdU.003.wav,15.3019375,0,,,,,,
2AYq7CdNXNo.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2AYq7CdNXNo.000.wav,output\preprocessing\preprocessed_full\2AYq7CdNXNo.000.wav,15.3019375,0,,,,,,
2AYq7CdNXNo.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2AYq7CdNXNo.001.wav,output\preprocessing\preprocessed_full\2AYq7CdNXNo.001.wav,15.3019375,0,,,,,,
2AYq7CdNXNo.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2AYq7CdNXNo.003.wav,output\preprocessing\preprocessed_full\2AYq7CdNXNo.003.wav,15.3019375,0,,,,,,
2AYq7CdNXNo.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2AYq7CdNXNo.004.wav,output\preprocessing\preprocessed_full\2AYq7CdNXNo.004.wav,15.3019375,0,,,,,,
2DZb5yIc6Fg.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2DZb5yIc6Fg.001.wav,output\preprocessing\preprocessed_full\2DZb5yIc6Fg.001.wav,15.3019375,0,,,,,,
2DZb5yIc6Fg.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2DZb5yIc6Fg.002.wav,output\preprocessing\preprocessed_full\2DZb5yIc6Fg.002.wav,15.3019375,0,,,,,,
2DZb5yIc6Fg.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2DZb5yIc6Fg.003.wav,output\preprocessing\preprocessed_full\2DZb5yIc6Fg.003.wav,15.3019375,0,,,,,,
2Fgn78rYjPM.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2Fgn78rYjPM.005.wav,output\preprocessing\preprocessed_full\2Fgn78rYjPM.005.wav,15.3019375,0,,,,,,
2GHz8LYflE0.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2GHz8LYflE0.000.wav,output\preprocessing\preprocessed_full\2GHz8LYflE0.000.wav,15.3019375,0,,,,,,
2HE6cw3HFPk.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2HE6cw3HFPk.001.wav,output\preprocessing\preprocessed_full\2HE6cw3HFPk.001.wav,15.3019375,0,,,,,,
2HE6cw3HFPk.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2HE6cw3HFPk.003.wav,output\preprocessing\preprocessed_full\2HE6cw3HFPk.003.wav,15.3019375,0,,,,,,
2IwWILRuuNU.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2IwWILRuuNU.003.wav,output\preprocessing\preprocessed_full\2IwWILRuuNU.003.wav,15.3019375,0,,,,,,
2IwWILRuuNU.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2IwWILRuuNU.004.wav,output\preprocessing\preprocessed_full\2IwWILRuuNU.004.wav,15.3019375,0,,,,,,
2IwWILRuuNU.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2IwWILRuuNU.005.wav,output\preprocessing\preprocessed_full\2IwWILRuuNU.005.wav,15.3019375,0,,,,,,
2KSBoJZMcMU.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2KSBoJZMcMU.003.wav,output\preprocessing\preprocessed_full\2KSBoJZMcMU.003.wav,15.3019375,0,,,,,,
2KSBoJZMcMU.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2KSBoJZMcMU.004.wav,output\preprocessing\preprocessed_full\2KSBoJZMcMU.004.wav,15.3019375,0,,,,,,
2KSBoJZMcMU.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\2KSBoJZMcMU.005.wav,output\preprocessing\preprocessed_full\2KSBoJZMcMU.005.wav,15.3019375,0,,,,,,
